,sink_pre_siz,source_suc_siz,Common_Following,Common_Follower,Common_Following_With_Sink_Followers,Common_follower_with_source_followings,Jaccard_coefficient,Adamic_adar_index,Cn_soundarajan_hopcroft,Ra_index_soundarajan_hopcroft,Label
10803,249,354,0,6,19.624,13.81971831,0.009868421,0.533622305,6,0,0
10804,47,1253,0,0,4.1875,0.160287081,0,0,0,0,0
10805,212,596,0,1,27.28169014,9.733668342,0.002466091,0.171986601,3,3.76E-05,0
10806,15,1416,0,3,211.1875,2.384615385,0.002081888,0.273149863,3,0,0
10807,1,954,0,0,10.5,0.021989529,0,0,0,0,0
10808,1,5084,0,0,101,0.03972468,0,0,0,0,0
10809,28,675,0,0,54.44827586,2.335798817,0,0,0,0,0
10810,6,480,0,0,13.42857143,0.195426195,0,0,0,0,0
10811,85,1873,0,1,73.76744186,3.385272145,0.000509424,0.098495321,1,0,0
10812,1,546,0,0,3,0.010968921,0,0,0,0,0
10813,21,6896,0,5,660.0454545,2.105408148,0.000721813,0.499565996,5,0,0
10814,9,4787,0,1,441.1,0.921261487,0.000208203,0.073830359,1,0,0
10815,2,2744,0,0,24.66666667,0.026958106,0,0,0,0,0
10816,133,6154,0,14,367.9179104,8.009910642,0.003166561,1.826099987,20,0,0
10817,24,5884,0,9,818.28,3.476125743,0.001661958,0.926056497,10,0,0
10818,20,1936,0,1,125.4761905,1.360351058,0.000508388,0.096037847,1,0,0
10819,65,70881,0,2,344.1666667,0.320462177,2.81E-05,0.177628732,2,0,0
10820,80,262,0,4,23.96296296,7.380228137,0.014164306,0.492728264,5,0,0
10821,3,9279,0,0,1194,0.514655172,0,0,0,0,0
10822,29,540,0,0,12.6,0.6987061,0,0,0,0,0
10823,15,677,0,0,26.5625,0.626843658,0.001362398,0.073830359,1,0,0
10824,6,9512,0,0,191.4285714,0.140859876,0,0,0,0,0
10825,97,70881,0,1,269.4285714,0.372506419,4.21E-05,0.286904171,3,0,0
10826,2664,258,44,14,8.693058161,89.44787645,0.000522472,6.893990188,45,0,0
10827,190,431,1,27,14.27225131,6.310185185,0.022047244,4.257105483,28,0,0
10828,30,1396,0,2,28.09677419,0.623478883,0.001347709,0.195371917,2,0,0
10829,33,540,0,0,5.470588235,0.343807763,0,0,0,0,0
10830,571,1652,0,61,151.8986014,52.56261343,0.029891304,6.667203363,66,0,0
10831,1,2088,0,0,83,0.079463858,0.000461255,0.088114179,1,0,0
10832,3,1750,0,0,3.25,0.007424329,0,0,0,0,0
10833,3,262,0,0,0.5,0.007604563,0,0,0,0,0
10834,65,129,0,2,6.712121212,3.407692308,0.008438819,0.192688063,2,0,0
10835,63,4585,0,0,172.25,2.403837767,0.00042983,0.189370457,2,0,0
10836,3,7750,0,1,690,0.356083086,0.000128916,0.09040609,1,0,0
10837,1,1291,0,0,1.5,0.002321981,0,0,0,0,0
10838,45,137,0,0,16.23913043,5.413043478,0,0,0,0,0
10839,1,320,0,0,0.5,0.003115265,0,0,0,0,0
10840,171,1992,0,21,140.5290698,12.12794782,0.010027347,2.283922756,22,0,0
10841,4,3486,0,0,66.4,0.095210783,0,0,0,0,0
10842,79,199,0,1,26.35,10.54,0.003558719,0.090937741,1,0,0
10843,25,4530,0,3,242.6153846,1.392187155,0.000644884,0.26944851,3,0,0
10844,550,385,0,23,28.39201452,40.52849741,0.025641026,2.481182086,24,0,0
10845,170,311,0,6,10.41520468,5.708333333,0.006030151,0.606925301,6,0,0
10846,16,6520,0,1,191.2941176,0.498696519,0.000152952,0.090148001,1,0,0
10847,2,8658,0,0,184.6666667,0.063979674,0,0,0,0,0
10848,6,274,0,0,11.42857143,0.290909091,0,0,0,0,0
10849,114,8789,0,22,314.6782609,4.116951081,0.002702094,2.235252231,24,0,0
10850,6,190,0,0,4.142857143,0.151832461,0,0,0,0,0
10851,269,1948,0,0,5.62962963,0.779887122,0.000429369,0.101171538,1,0,0
10852,140,2295,0,8,201.212766,12.35670732,0.005323505,1.309395886,13,0,0
10853,1,447,0,0,0.5,0.002232143,0,0,0,0,0
10854,3,213,0,0,11,0.205607477,0,0,0,0,0
10855,39,542,0,6,78.45,5.779005525,0.010084034,0.533548706,6,0,0
10856,2,4681,0,0,52.66666667,0.033746262,0,0,0,0,0
10857,8,23435,0,1,469.1111111,0.180150196,4.25E-05,0.111283338,1,0,0
10858,60,9359,0,16,1563.754098,10.19113248,0.001805821,1.541255519,31,0.000262528,0
10859,47,232,0,0,17.33333333,3.570815451,0,0,0,0,0
10860,37,5210,0,9,581.1315789,4.237766264,0.001714939,0.813158434,9,0,0
10861,6,1468,0,0,55,0.26208305,0,0,0,0,0
10862,13,8391,0,0,83.78571429,0.139775977,0,0,0,0,0
10863,1,1982,0,0,40,0.040342915,0,0,0,0,0
10864,209,4627,0,20,649.7238095,29.48184961,0.004145078,1.931720368,20,0,0
10865,63,162,0,0,2.15625,0.846625767,0,0,0,0,0
10866,9,1213,0,0,139.3,1.147446458,0,0,0,0,0
10867,19,530,0,4,87.65,3.301318267,0.007312614,0.365441613,4,0,0
10868,8,187,0,1,9.222222222,0.441489362,0.004975124,0.073830359,1,0,0
10869,6,1655,0,1,282,1.192028986,0.000597015,0.089771599,1,0,0
10870,5,168,0,0,7.333333333,0.26035503,0,0,0,0,0
10871,2,6134,0,1,1154.333333,0.564466178,0.000160953,0.077516816,1,0,0
10872,232,41,0,1,0.39055794,2.166666667,0.001121076,0.097002751,1,0,0
10873,7,111,0,0,2.75,0.196428571,0,0,0,0,0
10874,21,312,0,1,27.54545455,1.936102236,0.003012048,0.084493733,1,0,0
10875,72,213,0,1,10.10958904,3.448598131,0.003289474,0.087876729,1,0,0
10876,204,8923,193,58,707.6926829,16.25694756,0.019708575,32.84298135,211,0,0
10877,155,1181,0,22,181.2820513,23.92554992,0.017371601,2.253294464,23,0,0
10878,2,822,0,1,140,0.510328068,0.001206273,0.073830359,1,0,0
10879,8,627,0,1,13.55555556,0.194267516,0.001536098,0.097315935,1,0,0
10880,132,340,0,1,26.71428571,10.41935484,0.002061856,0.099901372,1,0,0
10881,58,3885,0,20,534.1016949,8.109109624,0.00509684,1.812029266,20,0,0
10882,18,6014,0,8,623.3684211,1.969077307,0.001645549,1.069117759,10,0,0
10883,27,454,0,1,15.64285714,0.962637363,0.002040816,0.090491229,1,0,0
10884,50,5884,2,0,79.21568627,0.686491079,0.000324359,0.206334971,2,0,0
10885,32,10247,0,7,380.2424242,1.224434036,0.00067981,0.635479274,7,0,0
10886,175,206,0,0,9.079545455,7.719806763,0.002624672,0.073830359,1,0,0
10887,3,4607,0,0,316,0.274305556,0,0,0,0,0
10888,1,365,0,0,1,0.005464481,0,0,0,0,0
10889,91,12064,0,30,1799.282609,13.72018235,0.003018191,3.40867668,37,0,0
10890,180,5893,3,2,110.7348066,3.400576858,0.000547196,0.512484467,4,0,0
10891,1,6702,0,0,425,0.126808892,0,0,0,0,0
10892,18,3070,0,2,206.4210526,1.277108434,0.000632311,0.184761681,2,0,0
10893,36,4229,0,1,209.4864865,1.832387707,0.000221729,0.073830359,1,0,0
10894,12,1375,0,0,48.07692308,0.454215116,0,0,0,0,0
10895,70,1899,0,23,482.915493,18.04578947,0.013251784,2.387297546,26,0,0
10896,1,4892,0,0,32,0.01307991,0,0,0,0,0
10897,27,2668,0,13,363.2142857,3.810415886,0.005183138,1.689748817,22,0.002424487,0
10898,5,386,0,0,38.5,0.596899225,0,0,0,0,0
10899,7,4142,0,0,554.375,1.070480328,0,0,0,0,0
10900,1,8777,0,0,1039,0.236728184,0,0,0,0,0
10901,1,185,0,0,0,0,0,0,0,0,0
10902,82,3695,0,45,1100.349398,24.71022727,0.012051419,4.157005146,88,0.000968785,0
10903,1,10362,0,0,179,0.034545981,0,0,0,0,0
10904,400,168,0,8,10.03241895,23.80473373,0.01369863,0.761061497,8,0,0
10905,7,230,0,0,3.125,0.108225108,0,0,0,0,0
10906,24,2746,0,9,499.52,4.546050237,0.003246753,0.830229265,9,0,0
10907,23,4005,0,0,242.0833333,1.450324513,0.000247341,0.086732718,1,0,0
10908,33,1323,0,0,76.88235294,1.974320242,0,0,0,0,0
10909,74,10283,0,0,36.34666667,0.265071956,0,0,0,0,0
10910,164,2455,0,3,49.55151515,3.328990228,0.001140251,0.308965279,3,0,0
10911,215,1943,3,2,29.16666667,3.240740741,0.001762891,0.425241702,4,0,0
10912,71,70881,0,1,289.3888889,0.293953331,1.40E-05,0.088790532,1,0,0
10913,40,370,0,0,60.3902439,6.673854447,0,0,0,0,0
10914,1,779,0,0,0.5,0.001282051,0,0,0,0,0
10915,2,1128,0,0,13.33333333,0.035429584,0,0,0,0,0
10916,15,9359,0,6,1601.0625,2.736858974,0.000639659,0.562993244,6,0,0
10917,56,2116,0,0,252.5789474,6.800661313,0.000460193,0.09040609,1,0,0
10918,2,20737,0,0,656,0.094898254,0,0,0,0,0
10919,51,2013,0,10,376.9807692,9.733366435,0.005350195,0.96695098,11,0,0
10920,3,122,0,0,8.25,0.268292683,0,0,0,0,0
10921,52,6565,0,2,457.7735849,3.695095949,0.000453035,0.26480958,3,0,0
10922,1,375,0,1,19,0.10106383,0.002617801,0.076094478,1,0,0
10923,443,2600,0,11,53.2027027,9.08189158,0.004246978,1.193692108,13,0,0
10924,3,5302,0,0,24,0.018102961,0,0,0,0,0
10925,1,114,0,0,2.5,0.043478261,0,0,0,0,0
10926,55,706,0,2,45.91071429,3.636492221,0.002624672,0.164398449,2,0,0
10927,86,1290,0,1,56.66666667,3.818745159,0.000708717,0.09086604,1,0,0
10928,45,754,0,10,72.10869565,4.393377483,0.014018692,1.303185294,20,0.002289354,0
10929,1,3184,0,0,66,0.04144427,0,0,0,0,0
10930,1,286,0,0,17,0.118466899,0,0,0,0,0
10931,102,808,0,20,167.8640777,21.37206428,0.026996625,2.190899071,42,0.000330903,0
10932,1,2673,0,0,7.5,0.005609574,0,0,0,0,0
10933,22,16042,0,5,1576.304348,2.259864115,0.000371149,0.564363899,6,0,0
10934,5,2442,0,0,26.5,0.065083913,0,0,0,0,0
10935,1,2350,0,0,25.5,0.021692897,0,0,0,0,0
10936,1,4362,0,0,1.5,0.0006876,0,0,0,0,0
10937,63,673,0,2,84.515625,8.025222552,0.002564103,0.170039691,2,0,0
10938,2,4329,0,0,36.33333333,0.02517321,0,0,0,0,0
10939,2,2735,0,1,426.6666667,0.467836257,0.000717103,0.197252074,2,0,0
10940,5,461,0,0,31.5,0.409090909,0,0,0,0,0
10941,1,4431,0,0,0.5,0.000225632,0,0,0,0,0
10942,17,3140,0,1,355,2.034383954,0.000628536,0.182047316,2,0,0
10943,2,661,0,0,50.66666667,0.229607251,0,0,0,0,0
10944,8,671,0,1,37.77777778,0.505952381,0.001461988,0.073830359,1,0,0
10945,288,1969,4,2,35.89619377,5.265989848,0.001120448,0.504546391,4,0,0
10946,1,4433,0,1,380.5,0.171628327,0.000225581,0.077968063,1,0,0
10947,72,11929,0,4,244.4246575,1.495641241,0.000499625,0.579801931,6,0,0
10948,1,928,0,0,1,0.002152853,0,0,0,0,0
10949,1,6464,0,1,982,0.303789637,0.000154655,0.086055774,1,0,0
10950,238,2002,0,0,21.79497908,2.600599101,0.000446429,0.118958943,1,0,0
10951,228,3170,0,22,325.4716157,23.50457269,0.0071069,2.192602608,24,0,0
10952,368,73,0,2,2.306233062,11.5,0.004484305,0.204248039,2,0,0
10953,1,5222,0,0,87.5,0.033505648,0,0,0,0,0
10954,44,2678,0,0,96.15555556,1.615154909,0,0,0,0,0
10955,9,2750,0,1,108.2,0.393311523,0.000325309,0.073830359,1,0,0
10956,4,4200,0,1,342.2,0.40728398,0.000469373,0.153439563,2,0,0
10957,3,4829,0,0,212,0.175569358,0,0,0,0,0
10958,9,2119,0,4,430.8,2.032075472,0.001871783,0.318307694,4,0,0
10959,2,204,0,1,18,0.263414634,0.004608295,0.073830359,1,0,0
10960,1,94,0,0,0.5,0.010526316,0,0,0,0,0
10961,7,3602,0,0,192.875,0.428254233,0,0,0,0,0
10962,161,8777,0,18,774.537037,14.29425837,0.002461676,2.072490862,22,0,0
10963,12,1888,0,1,161.4615385,1.111169931,0.000526593,0.084493733,1,0,0
10964,14,10848,0,0,309.3333333,0.427689188,0,0,0,0,0
10965,197,110,0,0,2.015151515,3.594594595,0,0,0,0,0
10966,2,1092,0,1,90,0.247026532,0.000816327,0.09086604,1,0,0
10967,2,371,0,0,9.333333333,0.075268817,0,0,0,0,0
10968,76,1967,1,5,27.75324675,1.085873984,0.002164502,0.771920118,6,0,0
10969,1,383,0,0,30.5,0.158854167,0,0,0,0,0
10970,16,14467,0,6,2363.235294,2.776817805,0.00041425,0.619173702,6,0,0
10971,1,1983,0,1,160.5,0.161794355,0.00050226,0.076094478,1,0,0
10972,38,395,0,0,17.17948718,1.691919192,0,0,0,0,0
10973,214,677,0,9,48.79069767,15.4719764,0.011135857,1.051101114,10,0,0
10974,10,1641,0,2,14.63636364,0.098051157,0.001193317,0.307228711,2,0,0
10975,791,5085,24,25,155.6616162,24.23987416,0.006043257,4.948050573,38,0,0
10976,1,4607,0,0,301,0.130642361,0,0,0,0,0
10977,212,864,0,15,112.3474178,27.66473988,0.016651249,1.697394347,18,0,0
10978,114,2264,0,21,273.1478261,13.86843267,0.0088645,1.896210258,21,0,0
10979,46,847,0,2,39.55319149,2.192216981,0.002145923,0.18327384,2,0,0
10980,7,1869,0,3,159.875,0.683957219,0.001601708,0.274799932,3,0,0
10981,4,3685,0,0,287.8,0.390396093,0,0,0,0,0
10982,5,2601,0,0,111.8333333,0.257878555,0,0,0,0,0
10983,53,113,0,0,4.962962963,2.350877193,0,0,0,0,0
10984,103,1728,0,2,88.80769231,5.341816079,0.001621622,0.319761414,3,0,0
10985,16,3885,0,2,208.4705882,0.911991765,0.000512821,0.185616132,2,0,0
10986,10,1146,0,0,99.81818182,0.957279861,0.000648088,0.156324996,1,0,0
10987,35,8658,0,15,1608.972222,6.689340571,0.001825859,1.434866119,16,0,0
10988,56,243,0,1,10.43859649,2.43852459,0.006451613,0.215979128,2,0,0
10989,2,1953,0,0,110.6666667,0.169907881,0,0,0,0,0
10990,210,1106,0,26,211.1137441,40.23938573,0.020563595,2.543260433,27,0,0
10991,38,20737,0,8,515.3333333,0.969138779,0.000431613,0.825350146,9,0,0
10992,63,3685,0,28,868.71875,15.08355941,0.007518797,2.596598303,49,0.000612247,0
10993,106,384,0,3,18.51401869,5.145454545,0.007968127,0.33848717,4,0,0
10994,47,947,0,1,32.97916667,1.669831224,0.00098912,0.093746251,1,0,0
10995,451,1912,111,37,182.0442478,43.01306848,0.021125444,15.83164549,113,0,0
10996,6,3571,0,1,350,0.685890258,0.000273673,0.086138656,1,0,0
10997,1,460,0,0,28.5,0.123644252,0,0,0,0,0
10998,45,1368,0,8,88.82608696,2.984660336,0.006276151,0.789612936,9,0,0
10999,21,1986,0,5,246.3636364,2.727730247,0.002496256,0.4303595,5,0,0
11000,36,1979,0,1,59.32432432,1.108585859,0.000438789,0.08801954,1,0,0
11001,289,5750,0,65,760.4034483,38.34411407,0.011211513,6.306549121,67,0,0
11002,74,1379,0,7,131.4533333,7.144202899,0.004820937,0.691178009,7,0,0
11003,1,5606,0,0,136,0.04851079,0,0,0,0,0
11004,116,1949,0,2,66.31623932,3.978974359,0.001934236,0.467126831,6,0.001995814,0
11005,209,2092,0,29,322.9666667,32.40468227,0.013157895,2.82716105,30,0,0
11006,113,982,0,3,62.85964912,7.289928789,0.004464286,0.460967518,5,0,0
11007,137,8789,0,20,209.1376812,3.283390216,0.002469967,2.073545775,22,0,0
11008,41,4245,0,2,77.5,0.766603862,0.000466309,0.221787575,2,0,0
11009,204,14969,0,72,1954.409756,26.76379426,0.005297312,8.012364857,138,0.00309795,0
11010,37,6519,0,9,1203.789474,7.01595092,0.001514234,0.900053421,10,0,0
11011,42,325,0,1,8.511627907,1.122699387,0.002109705,0.094637238,1,0,0
11012,103,3646,0,8,252.625,7.20400329,0.002611648,0.92513207,10,0,0
11013,14,2813,0,0,4.2,0.02238806,0,0,0,0,0
11014,77,2972,0,15,326.5,8.566094854,0.004916421,1.347314568,15,0,0
11015,9,7820,0,2,1036.5,1.325278097,0.00025533,0.170924119,2,0,0
11016,31,836,0,2,129.6875,4.95818399,0.002306805,0.201803472,2,0,0
11017,102,4789,0,0,46.63106796,1.002713987,0,0,0,0,0
11018,14,1167,0,0,26.4,0.339041096,0,0,0,0,0
11019,54,4860,0,12,1079.381818,12.21271343,0.002644964,1.197290929,25,0.000295536,0
11020,30,2735,0,3,353.6774194,4.007309942,0.001065341,0.280739539,3,0,0
11021,77,6402,56,17,604.1794872,7.359987506,0.00762292,9.904293416,60,0,0
11022,18,6924,0,0,106.1052632,0.291119134,0,0,0,0,0
11023,3,5587,0,0,63.5,0.045454545,0,0,0,0,0
11024,6,2002,0,2,224.5714286,0.784822766,0.000970403,0.161849899,2,0,0
11025,32,3372,0,1,141.969697,1.388971242,0.000587372,0.174293372,2,0,0
11026,2,6520,0,2,1377.333333,0.633645146,0.000306607,0.153611295,2,0,0
11027,82,2387,0,0,19.07228916,0.662897822,0,0,0,0,0
11028,2,3983,0,0,325,0.244728916,0,0,0,0,0
11029,24,1524,0,2,124.28,2.037377049,0.001879699,0.246200821,3,0,0
11030,520,6836,0,21,180.3493282,13.74316221,0.004225736,3.345315243,31,0,0
11031,13,4958,0,0,827.1428571,2.335148215,0,0,0,0,0
11032,64,1227,0,0,21.73846154,1.150651466,0.000772201,0.087895374,1,0,0
11033,16,5225,0,6,461.9411765,1.502678913,0.001136794,0.640918389,6,0,0
11034,1,125,0,0,16.5,0.261904762,0,0,0,0,0
11035,109,597,0,15,122.7909091,22.58695652,0.026124819,1.612465629,18,0,0
11036,42,2863,0,10,517.744186,7.773393855,0.003454231,0.89304753,20,0.000146164,0
11037,54,7025,0,21,823.6181818,6.447338457,0.002815391,2.123794001,26,0.003296711,0
11038,73,4366,0,21,453.2972973,7.681245706,0.004688547,1.916717474,21,0,0
11039,61,1158,0,1,28.27419355,1.512510785,0.000809061,0.087876729,1,0,0
11040,4,12,0,0,0,0,0,0,0,0,0
11041,2,385,0,0,25.33333333,0.196891192,0,0,0,0,0
11042,1050,70881,0,27,88.88392008,1.317922745,0.000401495,3.395304078,29,0,0
11043,134,70881,0,2,246.0740741,0.468666234,4.21E-05,0.292611982,3,0,0
11044,6,2863,0,1,172.5714286,0.421787709,0.000697593,0.179305559,2,0,0
11045,5,1587,0,4,195,0.736775819,0.002512563,0.349052024,4,0,0
11046,160,10848,0,21,519.3913043,7.707807171,0.001908744,2.079276206,21,0,0
11047,37,5849,0,12,962.1052632,6.24957265,0.00203839,1.083098388,12,0,0
11048,40,639,0,2,63.90243902,4.09375,0.002911208,0.170924119,2,0,0
11049,23,196,0,1,13.45833333,1.639593909,0.004484305,0.073830359,1,0,0
11050,116,6949,0,42,1367.965812,23.02906475,0.00598035,3.92576221,84,0.001135141,0
11051,2,1843,0,0,165,0.268438178,0,0,0,0,0
11052,80,1476,0,14,232.1358025,12.73053487,0.009038089,1.268051595,14,0,0
11053,61,9,0,0,0.096774194,0.6,0,0,0,0,0
11054,85,3470,0,21,481.6395349,11.93344857,0.006478873,2.199751175,23,0,0
11055,11,400,0,0,2.5,0.074812968,0,0,0,0,0
11056,50,956,0,7,60.78431373,3.239289446,0.008754864,0.872815467,9,0,0
11057,4,8943,0,1,304.4,0.170169946,0.000111645,0.083581765,1,0,0
11058,6,12913,0,1,11.85714286,0.006427133,7.74E-05,0.174916067,1,0,0
11059,27,196,0,1,22.85714286,3.248730964,0.004504505,0.088694306,1,0,0
11060,11,880,0,0,10.58333333,0.14415437,0,0,0,0,0
11061,68,10283,0,0,171.1449275,1.148288604,9.62E-05,0.073830359,1,0,0
11062,37,9763,0,21,2462.710526,9.58449406,0.002142857,1.946416552,40,0.000589377,0
11063,62,2856,0,13,223.6349206,4.93139657,0.005021761,1.567700155,15,0,0
11064,17,147,0,0,0.722222222,0.087837838,0,0,0,0,0
11065,60,7539,0,15,960.6721311,7.772015915,0.001965924,1.369063835,15,0,0
11066,7,2155,0,0,81.75,0.303339518,0,0,0,0,0
11067,64,6176,0,29,1836.2,19.32216286,0.004669135,2.658580406,56,0.000549643,0
11068,1,5084,0,1,677,0.266273353,0.000195925,0.077516816,1,0,0
11069,47,640,0,5,121.8333333,9.12324493,0.007072136,0.445734145,5,0,0
11070,86,24182,12,7,155.0114943,0.557664475,0.000525019,1.73397725,13,0,0
11071,41,3947,0,5,307.3809524,3.270010132,0.001252819,0.458201972,5,0,0
11072,273,17,0,1,0.375912409,5.722222222,0.001364256,0.114202607,1,0,0
11073,10,206,0,1,5.909090909,0.314009662,0.00462963,0.073830359,1,0,0
11074,2,7539,0,1,197,0.078381963,0.000131822,0.077345085,1,0,0
11075,23,587,0,2,35.875,1.464285714,0.002631579,0.158324092,2,0,0
11076,18,838,0,2,11.31578947,0.256257449,0.002296211,0.194318686,2,0,0
11077,100,2018,0,2,42.91089109,2.146607231,0.001407129,0.298972874,3,0,0
11078,45,1609,0,2,150.8043478,4.308695652,0.003019324,0.631535168,5,0,0
11079,42,1459,0,10,248.8837209,7.330136986,0.007147498,0.974909419,11,0,0
11080,22,2423,0,1,128.6521739,1.220709571,0.000408664,0.09086604,1,0,0
11081,27,2758,0,1,126.9285714,1.28814788,0.000714031,0.185319175,2,0,0
11082,193,1953,0,7,93.40721649,9.273797339,0.004162812,0.883738607,9,0,0
11083,10,4274,0,5,1083.272727,2.787368421,0.001164958,0.459325097,5,0,0
11084,48,1351,0,10,233.2653061,8.454142012,0.007117438,0.87830623,10,0,0
11085,74,959,0,2,83.92,6.55625,0.001912046,0.187607333,2,0,0
11086,106,14910,0,24,714.0654206,5.124069479,0.001791758,2.823223319,32,0.004524788,0
11087,9,596,0,0,40.4,0.676716918,0,0,0,0,0
11088,46,68,0,0,8.617021277,5.869565217,0,0,0,0,0
11089,21,4157,0,13,1156.454545,6.118807119,0.003117506,1.150930833,13,0,0
11090,13,1668,0,0,65.42857143,0.548831636,0.000591017,0.076094478,1,0,0
11091,262,538,8,5,22.50190114,10.97959184,0.001283331,1.083583804,9,0,0
11092,1,308,0,0,30.5,0.197411003,0,0,0,0,0
11093,2,2091,0,0,96,0.137667304,0.000475059,0.079917837,1,0,0
11094,5,1819,0,1,149.3333333,0.492307692,0.000536481,0.073830359,1,0,0
11095,2,6996,0,2,702.6666667,0.301271974,0.000283006,0.163099928,2,0,0
11096,125,716,0,0,42.29365079,7.432357043,0,0,0,0,0
11097,1,1609,0,0,96.5,0.119875776,0,0,0,0,0
11098,13,8079,0,3,240.2142857,0.416212871,0.000366256,0.334641193,3,0,0
11099,281,289,0,1,8.542553191,8.306896552,0.001582278,0.073830359,1,0,0
11100,3,294,0,1,36.75,0.498305085,0.002777778,0.073830359,1,0,0
11101,15,4125,0,0,321,1.244789142,0.000240964,0.121443237,1,0,0
11102,41,1246,0,9,353.6666667,11.91178829,0.007830854,0.919884054,20,0.000214865,0
11103,10,9512,0,1,243.1818182,0.281194155,0.000104493,0.090663108,1,0,0
11104,4,292,0,2,25.4,0.433447099,0.006349206,0.185192664,2,0,0
11105,12,784,0,1,24.69230769,0.408917197,0.001248439,0.087876729,1,0,0
11106,64,1282,0,6,207.9076923,10.53312549,0.005035971,0.637345529,7,0,0
11107,16,14337,0,2,300.3529412,0.356116613,0.000135126,0.242661335,2,0,0
11108,45,1352,0,3,131.2608696,4.462675536,0.002849003,0.371150093,4,0,0
11109,9,1787,0,0,103.1,0.576621924,0.000556174,0.083581765,1,0,0
11110,69,1284,0,0,37.28571429,2.031128405,0.000722022,0.100638699,1,0,0
11111,84,24439,92,12,807.6588235,2.80896072,0.003541458,13.48841767,92,0,0
11112,2,2139,0,0,108.3333333,0.151869159,0,0,0,0,0
11113,1,674,0,0,17.5,0.051851852,0,0,0,0,0
11114,1,1352,0,0,5.5,0.008130081,0,0,0,0,0
11115,33,1316,0,8,225.6764706,5.82611997,0.005961252,0.773767262,8,0,0
11116,1,2925,0,0,191.5,0.13089542,0,0,0,0,0
11117,8,3700,0,3,972.6666667,2.365306674,0.00080928,0.271555335,3,0,0
11118,16,1011,0,1,77.82352941,1.307312253,0.001821494,0.180709465,2,0,0
11119,80,1901,74,26,354.7407407,15.10725552,0.020037403,9.623557004,75,0,0
11120,1,10413,0,1,2431.5,0.466967544,9.60E-05,0.086732718,1,0,0
11121,2,575,0,0,75.33333333,0.392361111,0,0,0,0,0
11122,56,1779,0,20,566.6491228,18.14550562,0.011557512,1.911350459,40,0.000445431,0
11123,3,816,0,0,22,0.107711138,0,0,0,0,0
11124,8,2642,0,1,80.33333333,0.273552781,0.000369959,0.123062886,1,0,0
11125,26,105,0,0,2.888888889,0.735849057,0,0,0,0,0
11126,13,2422,0,3,393,2.270738754,0.001641362,0.347306032,4,0,0
11127,7,2783,0,0,39.25,0.112787356,0,0,0,0,0
11128,1,7468,0,0,228.5,0.061186236,0,0,0,0,0
11129,1,1200,0,0,177.5,0.295587011,0,0,0,0,0
11130,144,1496,0,3,95.86896552,9.285905144,0.002389486,0.399610687,4,0,0
11131,81,3381,0,5,148.5243902,3.601123596,0.001518603,0.549030956,6,0,0
11132,143,83,4,4,10.23611111,17.54761905,0.006038647,0.552863715,5,0,0
11133,3,2000,0,0,12.25,0.024487756,0,0,0,0,0
11134,21,3867,0,0,218.3636364,1.241985522,0,0,0,0,0
11135,3,730,0,0,4.5,0.024623803,0,0,0,0,0
11136,403,1711,0,60,226.0024752,53.33235981,0.032396379,7.307309523,99,0.011113206,0
11137,5,641,0,0,43.33333333,0.404984424,0,0,0,0,0
11138,32,9329,0,23,2208.363636,7.810932476,0.002457002,2.091712344,23,0,0
11139,128,2945,91,27,260.7364341,11.41717583,0.027560119,14.39187771,184,0.286574033,0
11140,49,7025,0,33,1293.32,9.203814404,0.004434292,3.300235309,33,0,0
11141,30,6745,0,0,23.09677419,0.10613697,0.000294638,0.267058869,2,0,0
11142,10,595,0,0,50.45454545,0.931208054,0,0,0,0,0
11143,1,2001,0,0,265.5,0.265234765,0,0,0,0,0
11144,13,745,0,0,10.57142857,0.198391421,0,0,0,0,0
11145,40,9127,0,22,2761.292683,12.40282647,0.002514486,2.120428434,43,0.000430121,0
11146,11,10586,0,6,2020,2.289600453,0.000564069,0.528422087,6,0,0
11147,4,1693,0,0,133.2,0.393152302,0,0,0,0,0
11148,22,2066,0,2,158.826087,1.767295597,0.001415094,0.359694026,3,0,0
11149,2,1446,0,0,25.33333333,0.05252246,0.00068918,0.077968063,1,0,0
11150,281,576,0,6,16.91843972,8.268630849,0.006472492,0.546320967,6,0,0
11151,1643,103,0,28,0.663017032,10.48076923,0.015444015,3.60761846,45,0.015546493,0
11152,79,9972,0,29,1425.5625,11.43537551,0.002985075,2.840687809,30,0,0
11153,107,1393,0,5,102.7407407,7.959827834,0.003880983,0.614634978,6,0,0
11154,9,70881,0,1,701.3,0.098939082,1.40E-05,0.101171538,1,0,0
11155,34,12712,0,6,413.4571429,1.138283647,0.000620684,0.919799956,8,0,0
11156,58,79,0,0,4.559322034,3.3625,0,0,0,0,0
