,sink_pre_siz,source_suc_siz,pre_pre_cos,suc_pre_cos,uhi,Common_Follower,Common_Following_With_Sink_Followers,Common_follower_with_source_followings,Resource_allocation_index,Within_inter_cluster,Label
7168,85,6326,0.240893831,0.051515208,0.077180285,23,163.3953488,2.2209578,0.664504109,0,1
7169,1,6326,0,0,0.31282496,0,37.5,0.011853959,0,0,1
7170,129,6326,0.076668665,0.01102629,0.115146276,9,411.5076923,8.455192034,0.000415035,0,1
7171,6,6326,0.036711155,0.009503467,0.198602894,1,354,0.391654813,0.001978832,0,1
7172,1,6326,0,0,0.324084,0,253.5,0.080132764,0,0,1
7173,1,6326,0,0,0.316985452,0,380.5,0.120278173,0,0,1
7174,5,6326,0.079305159,0.015397376,0.251960238,2,677,0.642010431,0.000449212,0,1
7175,21,1316,0.059708143,0.011749673,0.133166324,2,59.59090909,0.995444191,3.26700833,0,1
7176,1,1316,0.099014754,0.019484628,0.379517657,1,173,0.262718299,1.31E-06,0,1
7177,14,1316,0,0,0.129991566,0,55.4,0.630979499,0,0,1
7178,3,865,0.064549722,0.016990692,0.159190384,1,16.75,0.077367206,0.000653595,0,1
7179,1,149,0,0,0.208439675,0,2.5,0.033333333,0,0,1
7180,1,149,0.109108945,0.057735027,0.25264445,1,20,0.266666667,0.005813953,0,1
7181,902,255,0.100455772,0.070715572,0.098139403,27,17.89811739,63.1328125,0.073349041,7.398520296,1
7182,9,255,0.141421356,0.079056942,0.10982892,4,31.4,1.2265625,0.002491077,0,1
7183,12,5261,0.015125062,0.007646856,0.156633013,2,362.2307692,0.89490688,1.08E-05,0,1
7184,37,5261,0.030963147,0.015654198,0.112242797,7,286.6842105,2.070315469,0.001224076,0,1
7185,114,5261,0.114420134,0.042421849,0.094138647,45,221.9826087,4.851387305,0.024043545,0,1
7186,16,5261,0.03967945,0.016717453,0.091461771,6,69.11764706,0.223299126,0.016097544,0,1
7187,8,5261,0.027267094,0.004595188,0.138345166,3,246.4444444,0.421512733,0.003625429,0,1
7188,1,5261,0,0,0.248968006,0,102.5,0.038958571,0,0,1
7189,26,5261,0.057723102,0.026530333,0.136508946,11,364.1481481,1.868491068,0.005187671,0,1
7190,59,5261,0.042242001,0.010678253,0.090697955,12,208.1,2.37286203,0.005041006,0,1
7191,287,5261,0.083549904,0.026806633,0.085580594,52,167.2430556,9.153553782,0.268989356,0,1
7192,1,5261,0,0,0.247366898,0,50.5,0.019194223,0,0,1
7193,2,5261,0.015742664,0.0079591,0.238577139,1,617,0.351767389,9.12E-05,0,1
7194,6,5261,0,0,0.151853475,0,179.8571429,0.239262638,0,0,1
7195,4,5261,0.036582646,0.018495277,0.223403123,3,654.4,0.6218168,0.000760856,0,1
7196,6,323,0.134155694,0.062994079,0.122538853,4,29.85714286,0.645061728,0.011758189,4000,1
7197,143,323,0.02957855,0.00462963,0.053225507,4,10.28472222,4.570987654,0.001120567,0.99950025,1
7198,78,323,0.009983541,0,0.042225072,1,8.835443038,2.154320988,0.000956023,1000,1
7199,5,180,0.123091491,0.060689713,0.164937958,2,22.5,0.745856354,0.0007157,0,1
7200,220,180,0.121691087,0.0399995,0.063330899,12,7.864253394,9.602209945,0.098507876,2.999250187,1
7201,34,457,0,0,0.040265394,0,24.17142857,1.847161572,0,0,1
7202,5,457,0.054073807,0.01907619,0.091134013,1,53.5,0.700873362,3.76E-05,0,1
7203,79,457,0.148087219,0.047018068,0.076689566,10,45.8,8,0.00130681,0.99980004,1
7204,4,7016,0.049613894,0.010677492,0.133417578,2,1314,0.936297563,5.07E-05,0,1
7205,159,7016,0.184182184,0.040581933,0.164442505,42,982.8875,22.4115719,0.002098672,2.142704093,1
7206,162,7016,0.212892615,0.050492191,0.119062924,49,734.7668712,17.06812028,0.008068477,0,1
7207,15,7016,0.110940039,0.023875598,0.139025798,8,1483.375,3.382357133,0.000129196,0,1
7208,10,7016,0.066899361,0.014397527,0.09907196,4,917.5454545,1.438363973,0.000289996,0,1
7209,350,7016,0.257587043,0.056710139,0.181609437,87,838.965812,41.96622488,0.007360477,2.791550352,1
7210,84,7016,0.240662735,0.054383116,0.184678514,40,1452.176471,17.59085079,0.00216677,3.666259305,1
7211,107,7016,0.240192231,0.052840901,0.177174384,45,1296.888889,19.96066695,0.00150405,3.599640036,1
7212,280,7016,0.330906394,0.074063536,0.178775277,100,927.341637,37.13595554,0.011581339,2.851746232,1
7213,53,7016,0.23400392,0.053609446,0.150033939,31,1398.444444,10.76186404,0.00153926,7.248187953,1
7214,754,431,0,0.036770873,0.07294458,0,15.30066225,26.74074074,0.083984773,0,1
7215,449,1959,0.223262522,0.057498891,0.223016438,54,313.7577778,72.03622449,0.002529961,2.352802776,1
7216,1530,1959,0.170354779,0.045027618,0.192284204,76,163.9712606,128.0816327,6.33562593,6.306400755,1
7217,468,1959,0.255142292,0.068838196,0.254896287,63,353.4925373,84.58571429,0.002224076,4.66627781,1
7218,37,1959,0.156505358,0.043970501,0.119676627,11,465.4473684,9.023979592,0.000388757,12000,1
7219,128,2830,0.368960152,0.100940406,0.25256881,60,692.5968992,31.5595196,0.009960638,3.133124458,1
7220,188,2830,0.360703633,0.106633525,0.210556377,71,521.1005291,34.78912045,0.020332059,1.962890263,1
7221,36,2830,0.287053083,0.083424376,0.219536747,25,941.4594595,12.30448605,0.003830064,4.399120176,1
7222,75,2830,0.312450253,0.109949547,0.193584297,39,626.9078947,16.82974214,3.215139765,1.626749107,1
7223,123,2830,0.39514162,0.114769935,0.254291098,63,715.3467742,31.33274461,0.009232098,2.090814054,1
7224,54,2830,0.310781862,0.086164354,0.246013681,33,953.9272727,18.53267397,0.003368804,1.833180568,1
7225,20,2830,0.10668699,0.028709026,0.097860466,7,459.3333333,3.407276581,0.00086876,0,1
7226,36,2830,0.20667822,0.052526459,0.152747155,18,711.972973,9.305192511,0.001304664,1.999666722,1
7227,1336,76,0.036464733,0.018699939,0.109053114,4,3.787584144,65.76623377,0.264565093,0,1
7228,24,76,0.133333333,0.068376346,0.137325802,2,8.56,2.779220779,0.033591327,1.998001998,1
7229,60,275,0.384776921,0.138724461,0.148539167,17,26.03278689,5.753623188,0.087671264,8.995502249,1
7230,45,275,0.026064302,0,0.062756498,1,10.2826087,1.713768116,9.45E-06,0,1
7231,48,270,0.119151094,0.052067721,0.072227989,4,14.48979592,2.619926199,0.026151151,5.994005994,1
7232,79,1608,0.055081581,0.013936284,0.082574777,5,92.3875,4.593536358,0.000335113,0,1
7233,3,1608,0,0,0.214737946,0,29,0.072094469,0,0,1
7234,69,8967,0.115162417,0.022718292,0.080465571,18,845.3142857,6.598126673,0.001261918,0,1
7235,24,8967,0.139174809,0.027455259,0.112133441,13,1613.6,4.498215879,0.000509941,0,1
7236,6,8967,0.040463949,0.007982394,0.090582316,2,1159.714286,0.905218555,3.94E-05,0,1
7237,35,8967,0.196272167,0.038718955,0.144790986,22,1989.833333,7.987734166,0.000849387,2.666222296,1
7238,228,8967,0.346653525,0.06838495,0.224431527,98,1532.969432,39.14473684,0.005491889,3.666492072,1
7239,28,8967,0.109340479,0.021569788,0.088660607,11,1178.103448,3.809656557,0.000957466,9.99000999,1
7240,34,8967,0.126672196,0.024988847,0.077461002,14,851.2,3.322033898,0.000680843,0,1
7241,11,8967,0.10816698,0.02133829,0.133989997,7,2542.583333,3.40220785,0.000138544,0,1
7242,60,8967,0.246731654,0.048673187,0.165483507,36,1886.295082,12.83050847,0.239910718,0,1
7243,32,8967,0.05590898,0.011029263,0.051593316,6,470.2727273,1.730486173,0.084570943,0,1
7244,101,8967,0.302107882,0.06064292,0.220680692,57,2107.156863,23.96632471,0.00224722,4.799520048,1
7245,203,8967,0.228613587,0.045099004,0.145663509,61,991.745098,22.55976806,0.004235101,0,1
7246,136,8967,0.301835932,0.060445882,0.221466188,66,1855.510949,28.34578501,0.002697378,4.153526652,1
7247,8,8967,0.017842924,0.003519905,0.09979333,1,1345.888889,1.350691347,8.82E-06,0,1
7248,178,8967,0.388090047,0.076559206,0.257608844,97,1890.73743,37.73884924,0.005549797,3.217251424,1
7249,526,8967,0.317117995,0.063938389,0.195921145,136,951.8387097,55.93432203,0.01343629,2.390185605,1
7250,76,8967,0.152504245,0.03008478,0.135073889,25,1411.922078,12.12288136,0.002090255,3.99920016,1
7251,3,8967,0.080293159,0.015839573,0.111637434,3,1731.5,0.772301517,5.26E-05,0,1
7252,984,8967,0.330880293,0.066282718,0.203711826,194,747.6304569,82.11596789,24.50023673,6.689905194,1
7253,44,8967,0.087775581,0.017315643,0.087103102,11,1016.844444,5.102363961,0.000180196,0,1
7254,20,8967,0.105128423,0.023043187,0.097437283,9,1454.809524,3.406668153,0.00057867,3.998001,1
7255,305,8967,0.153001813,0.030182937,0.066699346,50,414.3888889,14.13949599,0.012900982,0,1
7256,4840,119,0.017140212,0.013120242,0.053186644,8,1.099566205,44.35833333,1.89933899,0,1
7257,7,1545,0.088696859,0,0.117854827,3,51.625,0.267141009,0.00116211,0,1
7258,27,1545,0.063213954,0.009612719,0.097472886,4,138.3928571,2.506468305,7.29E-05,0,1
7259,7,2421,0.031622777,0.007184027,0.092399345,1,309.875,1.023534269,1.55E-05,0,1
7260,129,2421,0.203960781,0.051681993,0.190483176,26,466.8384615,25.05739059,0.003127797,0,1
7261,29,2421,0.081649658,0.022258893,0.099595014,5,404.8,5.014037985,0.00016126,0,1
7262,1,2421,0.063245553,0.014368053,0.134715346,1,100.5,0.082989265,0.000152695,0,1
7263,19,2421,0.08,0.01817431,0.062375387,4,171.9,1.419488026,0.0003013,0,1
7264,5,173,0,0.030949223,0.172190643,0,4,0.137931034,1.417915358,0,1
7265,13,173,0.142857143,0.040522045,0.120062138,2,7.428571429,0.597701149,0.071598825,0,1
7266,99,258,0.119207912,0.118060256,0.07696976,9,29.44,11.36679537,0.135087264,25000,1
7267,20,258,0,0,0.054625785,0,19.9047619,1.613899614,0,0,1
7268,294,4004,0.493365561,0.082799982,0.450124576,86,1225.474576,90.2659176,0.018485306,4.764425622,1
7269,96,4004,0.760342231,0.123538862,0.604297972,76,2638.247423,63.89762797,0.017755883,6.908462867,1
7270,81,4004,0.631106212,0.109934084,0.531529363,58,2554.609756,52.30411985,0.018498819,5.799420058,1
7271,97,4004,0.776359644,0.132484111,0.57327853,78,2510.908163,61.44044944,0.018999255,4.933004466,1
7272,152,4004,0.661170951,0.103475621,0.508942822,83,1822.156863,69.61048689,0.019168607,7.362967003,1
7273,91,4004,0.585547768,0.09719789,0.482923178,57,2171.23913,49.87615481,0.018930986,6.221530941,1
7274,127,4004,0.731569665,0.124303616,0.583684533,84,2240.21875,71.59750312,0.02229532,5.732951137,1
7275,97,4004,0.746499658,0.121310752,0.589329947,75,2559.489796,62.62921348,0.016398498,6.635760385,1
7276,259,4004,0.482749469,0.080357408,0.417613494,79,1171.903846,76.07865169,23.32712694,23.38575977,1
7277,8,507,0.223606798,0.044367825,0.099522879,3,38.11111111,0.67519685,0.002917696,0,1
7278,2,136,0,0,0.194642048,0,2.333333333,0.051094891,0,0,1
7279,99,1398,0.011547005,0.016041405,0.046990777,1,44,3.145103645,0.097041519,0,1
7280,20,1398,0.025197632,0.005834202,0.10304984,1,137.1428571,2.058613295,2.98E-05,0,1
7281,28,1398,0.021442251,0.00992938,0.088503001,1,105.4137931,2.185132237,7.51E-05,0,1
7282,4,1868,0,0.01034452,0.226841751,0,20.8,0.05564473,0.001402525,0,1
7283,35,1868,0,0,0.090993269,0,45.94444444,0.884965222,0,0,1
7284,640,4278,0.206646252,0.039247608,0.173868848,63,398.8361934,59.74620238,0.003845121,0,1
7285,83,4278,0.652392339,0.121762084,0.53571723,72,2642.547619,51.87520449,0.015337285,6.899310069,1
7286,184,4278,0.610562511,0.118013663,0.471489674,100,1670.864865,72.23884085,0.016626042,1.947317176,1
7287,153,4278,0.669199547,0.120724266,0.502821894,100,1917.993506,69.02804394,0.01728198,2.499916669,1
7288,255,4278,0.596889386,0.11465424,0.458274275,115,1399.691406,83.7394251,0.01891137,1.760831286,1
7289,54,4278,0.470309709,0.088637188,0.391822417,42,2305.145455,29.62911895,0.010227848,7.99840032,1
7290,199,4278,0.598964624,0.112420936,0.474579985,102,1598.055,74.69291891,0.019635677,2.766574448,1
7291,84,4278,0.486407537,0.094513588,0.436861406,54,2173.317647,43.1717691,0.01192,5.777135874,1
7292,219,4278,0.487106485,0.092759847,0.378467681,87,1228.359091,63.15470904,0.012095633,1.47364543,1
7293,148,4278,0.68713843,0.126490263,0.524891585,101,2011.208054,70.03271792,0.020060199,2.758525568,1
7294,97,4278,0.721441984,0.134349196,0.55093882,86,2531.122449,57.96915167,0.01784829,5.999538497,1
7295,74,1327,0.166666667,0.047529319,0.101536534,15,217.5866667,12.28840361,0.000504597,0,1
7296,120,1327,0.288675135,0.084817837,0.140947278,33,289.6033058,26.38704819,0.000849148,7.498125469,1
7297,219,1327,0.025949965,0.012950534,0.077680429,4,118.95,19.70557229,0.033814721,0,1
7298,4,1327,0.086066297,0.024544035,0.093909426,2,88.4,0.332831325,0.000538958,0,1
7299,6,1327,0.072739297,0.020743495,0.093437221,2,145.7142857,0.768072289,0.000904194,0,1
7300,69,1239,0.23241742,0.033942212,0.153473173,11,174.3142857,9.840322581,0.000361205,0,1
7301,62,111322,0.187825367,0.021145858,0.213366748,56,21148.4127,11.9683264,0.00333079,5.999250094,1
7302,55,111322,0.181431485,0.020426018,0.250219111,51,26715.35714,13.43891199,0.002494178,9.198160368,1
7303,11,111322,0.076850354,0.009517209,0.148497973,10,23171.33333,2.497740808,0.000347158,0,1
7304,6,111322,0.060372439,0.006796883,0.199052025,6,41946,2.637568158,8.47E-05,0,1
7305,37,111322,0.133877128,0.016044629,0.213320348,31,25912.92105,8.845350916,0.001326353,15.49225387,1
7306,19,111322,0.101197647,0.011393089,0.216393214,17,33626.35,6.041222389,0.000261625,0,1
7307,25,111322,0.109640022,0.012343553,0.196835549,21,25969.80769,6.065368343,0.001074241,1.999714327,1
7308,52,111322,0.164554996,0.01852602,0.151114656,45,14423.39623,6.866864889,0.004578618,1.142802724,1
7309,123,111322,0.157786407,0.018033146,0.13749432,66,9785.185484,10.89948169,0.007747208,0,1
7310,52,111322,0.175525329,0.019761088,0.288145753,48,30349.13208,14.44898179,0.001431605,5.856306242,1
7311,356,111322,0.443826203,0.050284334,0.242733583,315,11538.66387,37.00316197,0.035772414,2.312475912,1
7312,47,111322,0.153700707,0.017736617,0.248694543,40,27485.70833,11.85122571,0.002629323,2.727024816,1
7313,65,111322,0.199891515,0.022873218,0.251905896,61,24785.98485,14.69485192,0.002422137,19.6601133,1
7314,8,111322,0.053243487,0.006993335,0.145714192,6,21976.44444,1.776703826,0.000286308,0,1
7315,7,111322,0.028236623,0.003178951,0.112313752,3,10707.5,0.769472616,0.000132273,0,1
7316,180,111322,0.284944119,0.032970837,0.232484832,144,14699.79006,23.90037998,0.019547381,3.026945218,1
7317,31,111322,0.122358699,0.013775454,0.168984907,26,20042.15625,5.761154478,0.002539298,0,1
7318,2,111322,0.015370071,0.003460803,0.161312618,1,21392.66667,0.57650261,1.12E-05,0,1
7319,17,111322,0.094122076,0.009890069,0.119845723,15,14528.16667,2.349083298,0.00170077,0,1
7320,39,111322,0.126278017,0.01469059,0.174015167,30,19647.775,7.059736083,0.002859759,2.87464067,1
7321,20,111322,0.063902747,0.006540303,0.121654931,11,14300.14286,2.69758271,0.001107315,0,1
7322,25,111322,0.120081929,0.013519129,0.185307196,23,25513.92308,5.958894388,0.001743342,6.664445185,1
7323,54,111322,0.186663108,0.021823277,0.244582,52,25654.27273,12.67469436,0.002358887,6.713326668,1
7324,47,111322,0.153700707,0.017304017,0.232462317,40,26310.3125,11.34442119,0.002177777,6.99860028,1
7325,28,111322,0.113701274,0.012800779,0.121580693,23,13375.7931,3.484437178,0.002544716,0,1
7326,8,111322,0.026621743,0.003996191,0.11225104,3,10713,0.866101345,4.61E-05,0,1
7327,154,111322,0.211692679,0.0238329,0.166517239,99,11287.76774,15.7164647,0.010406699,0,1
7328,103,111322,0.219280044,0.025274893,0.212777499,84,17491.01923,16.34043279,0.005736689,6.81756204,1
7329,36,111322,0.14880398,0.016752731,0.25561611,34,31198.37838,10.36928577,0.000827034,10.32989004,1
7330,43,111322,0.168561911,0.018977129,0.190351034,42,21449.84091,8.477969512,0.001380199,1.799880008,1
7331,20,111322,0.110377473,0.012426577,0.209585398,19,31864.42857,6.010914187,0.000426429,5.331556148,1
7332,51,111322,0.158746178,0.018703307,0.229135214,43,24342.23077,11.37048049,0.003344031,3.999555605,1
7333,37,111322,0.120921277,0.013613625,0.142477099,28,16020.42105,5.468555465,0.001835081,1.799820018,1
7334,88,111322,0.191889143,0.023509547,0.203908476,68,17523.70787,14.00977336,0.006476554,5.249562536,1
7335,16,111322,0.090394096,0.010176797,0.16549696,14,23595,3.603163767,0.000763886,0,1
7336,6,111322,0.040248293,0.004531255,0.111213161,4,10125.42857,0.636687836,0.00039099,0,1
7337,20,111322,0.092949451,0.011772546,0.15577236,16,20053.95238,3.782982852,0.002011874,0,1
7338,81,111322,0.191092184,0.021182665,0.246816235,65,22175.68293,16.3345041,0.004257308,2.610966057,1
7339,45,111322,0.164856801,0.018559998,0.232006568,42,25981.80435,10.73599346,0.001771576,2.817925643,1
7340,84,111322,0.202127344,0.022430925,0.219646791,70,19844.47059,15.1521249,0.00464246,4.384278132,1
7341,22,111322,0.116571362,0.0131239,0.234078573,21,32139.43478,6.640200138,0.000573292,0,1
7342,21,111322,0.113515495,0.01214087,0.193326966,20,29057.22727,5.742380281,0.000770584,8.995502249,1
7343,1,111322,0.018824415,0.002119301,0.165394996,1,15493.5,0.278352182,1.93E-05,0,1
7344,178,111322,0.208929265,0.023969822,0.176574334,105,11211.07263,18.02666116,13.22487558,6.568270119,1
7345,11,111322,0.076850354,0.007786807,0.149755563,10,22848.25,2.462914223,0.000687827,0,1
7346,23,111322,0.119551094,0.013459366,0.219060631,22,31616,6.816057778,0.000722405,20.97902098,1
7347,92,111322,0.121464033,0.014917887,0.104229926,44,7993.204301,6.677577859,13.9176013,0,1
7348,125,111322,0.251395261,0.028302718,0.214181601,106,15745.97619,17.82195054,0.012046878,1.465082207,1
7349,13,111322,0.085379522,0.009612244,0.237295694,12,41220.42857,5.183888325,0.000167832,0,1
7350,8,111322,0.053243487,0.006993335,0.180018912,6,32744.22222,2.647233725,0.000202648,0,1
7351,1,111322,0.018824415,0.002119301,0.165394996,1,15493.5,0.278352182,1.93E-05,0,1
7352,67,111322,0.187244914,0.021443966,0.219973932,58,20476.5,12.50776569,0.004196254,4.899510049,1
7353,12,111322,0.073835431,0.008312581,0.195703872,10,33556.53846,3.918642149,0.00011857,0,1
7354,8,111322,0.070991316,0.007992383,0.192345533,8,36017.55556,2.911869066,0.00013714,0,1
7355,57,111322,0.16429349,0.0204643,0.177022039,47,17695.86207,9.219658112,0.004262522,4.199580042,1
7356,45,111322,0.133455505,0.01502476,0.158357105,34,17534.67391,7.245537759,0.002554866,2.399760024,1
7357,43,111322,0.13645488,0.01626611,0.197134234,34,22082.79545,8.728142432,0.000933818,7.9980005,1
7358,32,111322,0.139027521,0.015652072,0.272814108,30,35573.87879,10.54533205,0.000692638,13.9930035,1
7359,12,111322,0.081218975,0.009143839,0.161457519,11,25072.23077,2.927867557,0.000803644,0,1
7360,60,111322,0.177245378,0.020722225,0.239067591,52,24111.34426,13.21193284,0.003015176,4.999444506,1
7361,43,111322,0.144481638,0.01626611,0.240509374,36,27536.86364,10.88384251,0.000911127,3.110765471,1
7362,32,111322,0.129759019,0.015130336,0.263729024,28,34240.63636,10.15011274,0.000479807,4.799040192,1
7363,42,111322,0.150211779,0.016911224,0.196827489,37,23366.67442,9.025691007,0.002345451,3.624546932,1
7364,60,111322,0.156793988,0.017652266,0.232102376,46,23242.31148,12.73574194,0.003039247,6.665555741,1
7365,68,111322,0.205112403,0.022731262,0.24600084,64,23888.57971,14.80657187,0.00319135,9.665055824,1
7366,12,111322,0.081218975,0.009143839,0.186836012,11,31804.92308,3.714093224,0.000196681,0,1
7367,93,111322,0.23339497,0.025967068,0.233743349,85,20350.09574,17.18341223,0.007777471,3.722015444,1
7368,40,111322,0.145516624,0.016850707,0.196809483,35,22217.21951,8.182549877,0.002817062,7.9980005,1
7369,18,111322,0.103826596,0.011689062,0.242262655,17,40522,6.916073049,0.000289183,0,1
7370,26,111322,0.128083923,0.014420014,0.208787584,25,29110,7.060266073,0.00091456,11.49425287,1
7371,41,111322,0.151989495,0.017111364,0.243442007,37,28323.35714,10.68585108,0.002141847,2.699730027,1
7372,5,111322,0.054341406,0.004894315,0.152537356,5,24462.66667,1.318469678,0.000603731,0,1
7373,88,111322,0.203176739,0.022556458,0.198130515,72,17116.32584,13.68408146,0.006447333,1.666604941,1
7374,105,111322,0.250816033,0.028237507,0.268433926,97,21779.96226,20.73853561,0.004491393,4.444197545,1
7375,28,111322,0.113701274,0.012800779,0.198714575,23,25416.24138,6.621012729,0.00057545,3.599280144,1
7376,39,111322,0.138905818,0.01563837,0.198465924,33,23415.5,8.413535388,0.001495475,3.124609424,1
7377,14,111322,0.07561075,0.00928631,0.133878585,11,20439.33333,2.754058011,0.000414205,0,1
