,sink_pre_siz,source_suc_siz,Common_Following,Common_Follower,Common_Following_With_Sink_Followers,Common_follower_with_source_followings,Resource_allocation_index,Within_inter_cluster,Label
7247,8,8967,0,1,1345.888889,1.350691347,8.82E-06,0,1
7248,178,8967,0,97,1890.73743,37.73884924,0.005549797,3.217251424,1
7249,526,8967,0,136,951.8387097,55.93432203,0.01343629,2.390185605,1
7250,76,8967,0,25,1411.922078,12.12288136,0.002090255,3.99920016,1
7251,3,8967,0,3,1731.5,0.772301517,5.26E-05,0,1
7252,984,8967,2970,194,747.6304569,82.11596789,24.50023673,6.689905194,1
7253,44,8967,0,11,1016.844444,5.102363961,0.000180196,0,1
7254,20,8967,0,9,1454.809524,3.406668153,0.00057867,3.998001,1
7255,305,8967,0,50,414.3888889,14.13949599,0.012900982,0,1
7256,4840,119,25,8,1.099566205,44.35833333,1.89933899,0,1
7257,7,1545,0,3,51.625,0.267141009,0.00116211,0,1
7258,27,1545,0,4,138.3928571,2.506468305,7.29E-05,0,1
7259,7,2421,0,1,309.875,1.023534269,1.55E-05,0,1
7260,129,2421,0,26,466.8384615,25.05739059,0.003127797,0,1
7261,29,2421,0,5,404.8,5.014037985,0.00016126,0,1
7262,1,2421,0,1,100.5,0.082989265,0.000152695,0,1
7263,19,2421,0,4,171.9,1.419488026,0.0003013,0,1
7264,5,173,8,0,4,0.137931034,1.417915358,0,1
7265,13,173,7,2,7.428571429,0.597701149,0.071598825,0,1
7266,99,258,17,9,29.44,11.36679537,0.135087264,25000,1
7267,20,258,0,0,19.9047619,1.613899614,0,0,1
7268,294,4004,0,86,1225.474576,90.2659176,0.018485306,4.764425622,1
7269,96,4004,0,76,2638.247423,63.89762797,0.017755883,6.908462867,1
7270,81,4004,0,58,2554.609756,52.30411985,0.018498819,5.799420058,1
7271,97,4004,0,78,2510.908163,61.44044944,0.018999255,4.933004466,1
7272,152,4004,0,83,1822.156863,69.61048689,0.019168607,7.362967003,1
7273,91,4004,0,57,2171.23913,49.87615481,0.018930986,6.221530941,1
7274,127,4004,0,84,2240.21875,71.59750312,0.02229532,5.732951137,1
7275,97,4004,0,75,2559.489796,62.62921348,0.016398498,6.635760385,1
7276,259,4004,2764,79,1171.903846,76.07865169,23.32712694,23.38575977,1
7277,8,507,0,3,38.11111111,0.67519685,0.002917696,0,1
7278,2,136,0,0,2.333333333,0.051094891,0,0,1
7279,99,1398,13,1,44,3.145103645,0.097041519,0,1
7280,20,1398,0,1,137.1428571,2.058613295,2.98E-05,0,1
7281,28,1398,0,1,105.4137931,2.185132237,7.51E-05,0,1
7282,4,1868,0,0,20.8,0.05564473,0.001402525,0,1
7283,35,1868,0,0,45.94444444,0.884965222,0,0,1
7284,640,4278,0,63,398.8361934,59.74620238,0.003845121,0,1
7285,83,4278,0,72,2642.547619,51.87520449,0.015337285,6.899310069,1
7286,184,4278,0,100,1670.864865,72.23884085,0.016626042,1.947317176,1
7287,153,4278,0,100,1917.993506,69.02804394,0.01728198,2.499916669,1
7288,255,4278,0,115,1399.691406,83.7394251,0.01891137,1.760831286,1
7289,54,4278,0,42,2305.145455,29.62911895,0.010227848,7.99840032,1
7290,199,4278,0,102,1598.055,74.69291891,0.019635677,2.766574448,1
7291,84,4278,0,54,2173.317647,43.1717691,0.01192,5.777135874,1
7292,219,4278,0,87,1228.359091,63.15470904,0.012095633,1.47364543,1
7293,148,4278,0,101,2011.208054,70.03271792,0.020060199,2.758525568,1
7294,97,4278,0,86,2531.122449,57.96915167,0.01784829,5.999538497,1
7295,74,1327,0,15,217.5866667,12.28840361,0.000504597,0,1
7296,120,1327,0,33,289.6033058,26.38704819,0.000849148,7.498125469,1
7297,219,1327,7,4,118.95,19.70557229,0.033814721,0,1
7298,4,1327,0,2,88.4,0.332831325,0.000538958,0,1
7299,6,1327,0,2,145.7142857,0.768072289,0.000904194,0,1
7300,69,1239,0,11,174.3142857,9.840322581,0.000361205,0,1
7301,62,111322,0,56,21148.4127,11.9683264,0.00333079,5.999250094,1
7302,55,111322,0,51,26715.35714,13.43891199,0.002494178,9.198160368,1
7303,11,111322,0,10,23171.33333,2.497740808,0.000347158,0,1
7304,6,111322,0,6,41946,2.637568158,8.47E-05,0,1
7305,37,111322,0,31,25912.92105,8.845350916,0.001326353,15.49225387,1
7306,19,111322,0,17,33626.35,6.041222389,0.000261625,0,1
7307,25,111322,0,21,25969.80769,6.065368343,0.001074241,1.999714327,1
7308,52,111322,0,45,14423.39623,6.866864889,0.004578618,1.142802724,1
7309,123,111322,0,66,9785.185484,10.89948169,0.007747208,0,1
7310,52,111322,0,48,30349.13208,14.44898179,0.001431605,5.856306242,1
7311,356,111322,0,315,11538.66387,37.00316197,0.035772414,2.312475912,1
7312,47,111322,0,40,27485.70833,11.85122571,0.002629323,2.727024816,1
7313,65,111322,0,61,24785.98485,14.69485192,0.002422137,19.6601133,1
7314,8,111322,0,6,21976.44444,1.776703826,0.000286308,0,1
7315,7,111322,0,3,10707.5,0.769472616,0.000132273,0,1
7316,180,111322,0,144,14699.79006,23.90037998,0.019547381,3.026945218,1
7317,31,111322,0,26,20042.15625,5.761154478,0.002539298,0,1
7318,2,111322,0,1,21392.66667,0.57650261,1.12E-05,0,1
7319,17,111322,0,15,14528.16667,2.349083298,0.00170077,0,1
7320,39,111322,0,30,19647.775,7.059736083,0.002859759,2.87464067,1
7321,20,111322,0,11,14300.14286,2.69758271,0.001107315,0,1
7322,25,111322,0,23,25513.92308,5.958894388,0.001743342,6.664445185,1
7323,54,111322,0,52,25654.27273,12.67469436,0.002358887,6.713326668,1
7324,47,111322,0,40,26310.3125,11.34442119,0.002177777,6.99860028,1
7325,28,111322,0,23,13375.7931,3.484437178,0.002544716,0,1
7326,8,111322,0,3,10713,0.866101345,4.61E-05,0,1
7327,154,111322,0,99,11287.76774,15.7164647,0.010406699,0,1
7328,103,111322,0,84,17491.01923,16.34043279,0.005736689,6.81756204,1
7329,36,111322,0,34,31198.37838,10.36928577,0.000827034,10.32989004,1
7330,43,111322,0,42,21449.84091,8.477969512,0.001380199,1.799880008,1
7331,20,111322,0,19,31864.42857,6.010914187,0.000426429,5.331556148,1
7332,51,111322,0,43,24342.23077,11.37048049,0.003344031,3.999555605,1
7333,37,111322,0,28,16020.42105,5.468555465,0.001835081,1.799820018,1
7334,88,111322,0,68,17523.70787,14.00977336,0.006476554,5.249562536,1
7335,16,111322,0,14,23595,3.603163767,0.000763886,0,1
7336,6,111322,0,4,10125.42857,0.636687836,0.00039099,0,1
7337,20,111322,0,16,20053.95238,3.782982852,0.002011874,0,1
7338,81,111322,0,65,22175.68293,16.3345041,0.004257308,2.610966057,1
7339,45,111322,0,42,25981.80435,10.73599346,0.001771576,2.817925643,1
7340,84,111322,0,70,19844.47059,15.1521249,0.00464246,4.384278132,1
7341,22,111322,0,21,32139.43478,6.640200138,0.000573292,0,1
7342,21,111322,0,20,29057.22727,5.742380281,0.000770584,8.995502249,1
7343,1,111322,0,1,15493.5,0.278352182,1.93E-05,0,1
7344,178,111322,1372,105,11211.07263,18.02666116,13.22487558,6.568270119,1
7345,11,111322,0,10,22848.25,2.462914223,0.000687827,0,1
7346,23,111322,0,22,31616,6.816057778,0.000722405,20.97902098,1
7347,92,111322,868,44,7993.204301,6.677577859,13.9176013,0,1
7348,125,111322,0,106,15745.97619,17.82195054,0.012046878,1.465082207,1
7349,13,111322,0,12,41220.42857,5.183888325,0.000167832,0,1
7350,8,111322,0,6,32744.22222,2.647233725,0.000202648,0,1
7351,1,111322,0,1,15493.5,0.278352182,1.93E-05,0,1
7352,67,111322,0,58,20476.5,12.50776569,0.004196254,4.899510049,1
7353,12,111322,0,10,33556.53846,3.918642149,0.00011857,0,1
7354,8,111322,0,8,36017.55556,2.911869066,0.00013714,0,1
7355,57,111322,0,47,17695.86207,9.219658112,0.004262522,4.199580042,1
7356,45,111322,0,34,17534.67391,7.245537759,0.002554866,2.399760024,1
7357,43,111322,0,34,22082.79545,8.728142432,0.000933818,7.9980005,1
7358,32,111322,0,30,35573.87879,10.54533205,0.000692638,13.9930035,1
7359,12,111322,0,11,25072.23077,2.927867557,0.000803644,0,1
7360,60,111322,0,52,24111.34426,13.21193284,0.003015176,4.999444506,1
7361,43,111322,0,36,27536.86364,10.88384251,0.000911127,3.110765471,1
7362,32,111322,0,28,34240.63636,10.15011274,0.000479807,4.799040192,1
7363,42,111322,0,37,23366.67442,9.025691007,0.002345451,3.624546932,1
7364,60,111322,0,46,23242.31148,12.73574194,0.003039247,6.665555741,1
7365,68,111322,0,64,23888.57971,14.80657187,0.00319135,9.665055824,1
7366,12,111322,0,11,31804.92308,3.714093224,0.000196681,0,1
7367,93,111322,0,85,20350.09574,17.18341223,0.007777471,3.722015444,1
7368,40,111322,0,35,22217.21951,8.182549877,0.002817062,7.9980005,1
7369,18,111322,0,17,40522,6.916073049,0.000289183,0,1
7370,26,111322,0,25,29110,7.060266073,0.00091456,11.49425287,1
7371,41,111322,0,37,28323.35714,10.68585108,0.002141847,2.699730027,1
7372,5,111322,0,5,24462.66667,1.318469678,0.000603731,0,1
7373,88,111322,0,72,17116.32584,13.68408146,0.006447333,1.666604941,1
7374,105,111322,0,97,21779.96226,20.73853561,0.004491393,4.444197545,1
7375,28,111322,0,23,25416.24138,6.621012729,0.00057545,3.599280144,1
7376,39,111322,0,33,23415.5,8.413535388,0.001495475,3.124609424,1
7377,14,111322,0,11,20439.33333,2.754058011,0.000414205,0,1
7378,17,111322,0,11,24713.44444,3.995957709,0.000602854,9.99000999,1
7379,12,111322,0,9,18769.23077,2.191820199,0.001115616,0,1
7380,83,111322,0,74,18978.53571,14.32046388,0.005926578,3.166490751,1
7381,41,111322,0,34,29126.02381,10.98868158,0.001593425,5.99880024,1
7382,42,111322,0,31,21909.39535,8.462797445,0.001726956,3.57091844,1
7383,1,111322,0,1,38403.5,0.689947271,8.38E-06,0,1
7384,81,111322,0,73,18673,13.75444427,0.004061831,3.562277358,1
7385,25,111322,0,22,27955.73077,6.529189835,0.000727388,22.97702298,1
7386,32,111322,0,29,30402.48485,9.012351446,0.000637781,2.749656293,1
7387,29,111322,0,26,25853.06667,6.967041851,0.002758376,0,1
7388,58,111322,0,49,24422.49153,12.94365944,0.002867783,5.249343832,1
7389,24,111322,0,21,38227.68,8.584856678,0.000340811,9.495252374,1
7390,177,111322,0,151,11252.79775,17.99266998,0.017070577,1.886756854,1
7391,4,111322,0,4,12694.4,0.570160704,0.000324072,0,1
7392,13,111322,0,10,9090.714286,1.143249823,0.000739797,0,1
7393,16,111322,0,15,36258.58824,5.537004932,0.000236824,0,1
7394,33,111322,0,23,21223.05882,6.481895026,0.001306475,4.748812797,1
7395,135,111322,0,123,18179.54412,22.20940866,0.010062913,5.149742513,1
7396,4,111322,0,3,31087.2,1.39626133,3.24E-05,0,1
7397,105,111322,0,88,15887.24528,15.1275837,0.011284453,2.708220491,1
7398,106,111322,0,84,20422.26168,19.62920511,0.004618687,2.652058606,1
7399,47,111322,0,40,26327.89583,11.35200273,0.001411988,12.32922359,1
7400,27,111322,0,23,31677.96429,7.967652686,0.000504247,4.998750312,1
7401,175,111322,0,76,3647.522727,5.766678943,0.011092843,0,1
7402,19,111322,0,11,14508.6,2.606577257,0.001058769,0,1
7403,128,111322,0,115,18344.63566,21.25758379,0.009763954,3.599856006,1
7404,7,111322,0,5,16577.125,1.191281227,0.000282604,0,1
7405,13,111322,0,10,7548.285714,0.949273735,0.00101512,0,1
7406,36,111322,0,33,32226.35135,10.71094922,0.001514383,4.499250125,1
7407,33,111322,0,27,20353.20588,6.216226656,0.000614501,0,1
7408,34,111322,0,29,23089.02857,7.259200704,0.001698435,2.221975336,1
7409,43,111322,0,37,21909.31818,8.659576188,0.002043051,2.166486126,1
7410,76,111322,0,59,10647.33766,7.364560783,0.008660882,3.53818937,1
7411,17,111322,0,16,38320.77778,6.196149942,0.000241998,0,1
7412,29,111322,0,27,30157.73333,8.12708964,0.000682063,0,1
7413,31,111322,0,27,25610.78125,7.361865922,0.001909872,0,1
7414,18,111322,0,17,28940,4.939320715,0.001680238,17000,1
7415,54,111322,0,44,28665.38182,14.16235639,0.00271297,10.24743814,1
7416,33,111322,0,31,34720.94118,10.60438544,0.000565609,9.330223259,1
7417,36,111322,0,25,19832.2973,6.591584848,0.001336945,0,1
7418,28,111322,0,19,11820.31034,3.07922891,0.003242355,0,1
7419,11,111322,0,8,24550.08333,2.646362387,6.70E-05,0,1
7420,33,111322,0,30,35516.35294,10.84731816,0.000557699,28.97102897,1
7421,67,111322,0,52,19545.14706,11.93886259,0.002452719,1.789379506,1
7422,60,111322,0,52,21175.06557,11.60298411,0.002597856,12.49687578,1
7423,29,111322,0,20,20129.3,5.424566352,0.001336504,4.498875281,1
7424,31,111322,0,26,32131.34375,9.236213541,0.003354664,7.664111963,1
7425,1,111322,0,1,597.5,0.010734529,0.000199084,0,1
7426,67,111322,0,58,22481.73529,13.73263387,0.004268276,6.374203225,1
7427,37,111322,0,31,28907.94737,9.867700296,0.002232249,6.748312922,1
7428,35,111322,0,33,28619.80556,9.255167396,0.000858145,5.99880024,1
7429,49,111322,0,46,30253.42,13.58812644,0.001362056,6.665555741,1
7430,34,111322,0,30,33901.22857,10.65856112,0.000801407,14.49275362,1
7431,11,111322,0,9,31940.83333,3.443044115,0.000116122,0,1
7432,112,111322,0,88,13828.38938,14.03670401,0.007634752,4.749703144,1
7433,23,111322,0,22,22027.20833,4.748820998,0.001034602,4.498875281,1
7434,23,111322,0,21,40735.83333,8.782192359,0.00031711,21000,1
7435,30,111322,0,27,31561.32258,8.788848666,0.000667251,12.99350325,1
7436,299,111322,0,212,11328.7,30.52927068,0.023078139,2.292272427,1
7437,38,111322,0,30,14481.41026,5.073300216,0.004448704,1.214198986,1
7438,28,111322,0,23,33109.86207,8.625225695,0.000444001,23000,1
7439,32,111322,0,27,20066.87879,5.948519174,0.003140329,1.999777802,1
7440,4,111322,0,4,26827.6,1.204944171,0.000124718,0,1
7441,14,111322,0,11,22617.46667,3.047546329,0.000317544,0,1
7442,28,111322,0,26,36695.72414,9.559354311,0.000473598,11.994003,1
7443,7,111322,0,5,15699.75,1.128230465,6.92E-05,0,1
7444,93,111322,0,76,17567.82979,14.83409538,0.003757417,1.655115341,1
7445,12,111322,0,12,25377.07692,2.963466669,0.000958717,0,1
7446,198,111322,0,139,10601.77387,18.95163623,0.022780047,1.916626737,1
7447,88,111322,0,69,18777.8427,15.01242331,0.00449352,2.499875006,1
7448,20,111322,0,19,30944.61905,5.837401076,0.000543131,20000,1
7449,38,111322,0,18,4751.461538,1.664588629,0.014344092,0,1
7450,30,111322,0,27,32905.64516,9.163200776,0.001449309,12.49375312,1
7451,64,111322,0,55,19398.87692,11.3267429,0.002854507,4.599540046,1
7452,44,111322,0,37,29421.15556,11.89288826,0.001883102,4.570775603,1
7453,27,111322,0,23,31694.64286,7.971847686,0.001755481,10.49475262,1
7454,29,111322,0,26,35854.16667,9.662199186,0.00054213,26000,1
7455,6,111322,0,6,15620.85714,0.982240867,0.000155308,0,1
7456,130,111322,0,106,18445.53435,21.70589186,0.006354021,2.82132781,1
7457,39,111322,0,35,33955.725,12.20079409,0.000781069,34.96503497,1
7458,11,111322,0,10,22173.66667,2.390197893,0.000558529,0,1
7459,26,111322,0,25,28938.88889,7.018765215,0.001454708,11.49425287,1
7460,106,111322,0,95,21036.96262,20.22003539,0.004875422,3.749812509,1
7461,79,111322,0,65,16898.0625,12.14344745,0.005566438,3.062308606,1
7462,24,111322,0,21,24844.08,5.579278316,0.000563172,0,1
7463,124,111322,0,105,17073.36,19.17097096,0.008614082,2.962853228,1
7464,65,111322,0,59,24423.93939,14.48020625,0.003832298,2.470442915,1
7465,159,111322,0,132,15123.7875,21.73680192,0.012328257,3.257959421,1
7466,142,111322,0,123,18692.16783,24.01103096,0.008297246,5.299735013,1
7467,39,111322,0,35,29899,10.74315281,0.001229094,5.99880024,1
7468,41,111322,0,30,13985.66667,5.276519677,0.003455644,1.727115717,1
7469,46,111322,0,42,27610.17021,11.65687234,0.002669612,12.99566811,1
7470,147,111322,0,124,17990.91216,23.91828283,0.00738844,3.464161994,1
7471,1,111322,0,0,977,0.017552527,0,0,1
7472,8,111322,0,4,14912.55556,1.205617887,7.65E-05,0,1
7473,27,111322,0,23,21541.89286,5.418224446,0.001473739,0,1
7474,252,111322,0,174,7728.304348,17.56385473,0.03649016,1.514264082,1
7475,4,111322,0,2,13419.2,0.602714623,8.74E-05,0,1
7476,65,111322,0,53,13418.25758,7.955274292,0.008615248,6.57048993,1
7477,22,111322,0,19,36462.08696,7.533286024,0.000325552,0,1
7478,30,111322,0,28,29155.48387,8.118897263,0.001626669,27.97202797,1
7479,43,111322,0,40,27126.43182,10.72162087,0.002189863,7.198560288,1
7480,99,111322,0,90,20743.89,18.63396603,0.005507566,4.68720705,1
7481,53,111322,0,44,12937.11111,6.275468681,0.004230986,2.285551032,1
7482,192,111322,0,152,13371.61658,23.18228937,0.015003547,4.629458168,1
7483,108,111322,0,80,15164.79817,14.84835119,0.00981653,1.305519291,1
7484,7,111322,0,6,28608.375,2.055882432,7.91E-05,0,1
7485,38,111322,0,16,9719.282051,3.404974713,0.00268653,0,1
7486,5,111322,0,5,33603.83333,1.811153131,6.98E-05,0,1
7487,24,111322,0,15,14326.48,3.217322566,0.000448554,0,1
7488,496,111322,0,339,7366.804829,32.88899868,0.074504033,1.94066152,1
7489,118,111322,0,86,19033.35294,20.34592133,0.005291963,3.399830008,1
7490,123,111322,0,91,13252.19355,14.7612982,0.010977961,2.206820454,1
7491,3,111322,0,3,25343.25,0.910620447,0.000445359,0,1
7492,63,111322,0,53,14546.45313,8.362809123,0.004304847,1.649917504,1
7493,24,111322,0,21,29950.64,6.726067389,0.001058084,9.995002499,1
7494,4,111322,0,4,43999,1.976186413,3.01E-05,0,1
7495,17,111322,0,16,29669.83333,4.797364426,0.000619145,0,1
7496,7,111322,0,6,6578.5,0.472750465,0.002476165,0,1
7497,61,111322,0,55,27335.69355,15.22428429,0.001185533,3.307437889,1
7498,61,111322,0,43,17227.03226,9.594387503,0.00326387,2.583118073,1
7499,1607,111322,56357,964,3275.364428,47.3108522,1231.89881,4.643663902,1
7500,81,111322,0,59,12800.2561,9.428608643,0.006483629,1.857054426,1
7501,15,111322,0,13,22081.25,3.173647854,0.002375059,0,1
7502,48,111322,0,44,23039.63265,10.14113885,0.002564634,2.999727298,1
7503,17,111322,0,16,33696.83333,5.448496717,0.000296285,0,1
7504,69,111322,0,62,23796.78571,14.96343972,0.004070062,5.888234641,1
7505,283,111322,0,126,6051.943662,15.43932521,0.027076986,0,1
7506,29,111322,0,28,23853.13333,6.428087637,0.001809777,6.248437891,1
7507,3,111322,0,3,7963.5,0.28614033,0.001372499,0,1
7508,224,111322,0,176,13681.59111,27.6524887,0.017587632,2.087682672,1
7509,63,111322,0,58,25561.64063,14.69548072,0.001908058,3.916340305,1
7510,75,111322,0,62,20167.76316,13.76849348,0.004323153,4.249645863,1
7511,39,111322,0,32,20776.725,7.465384512,0.001587084,4.332611231,1
7512,103,111322,0,84,19229.77885,17.9648141,0.005614458,3.199840008,1
7513,45,111322,0,40,20182.1087,8.339489593,0.003878698,2.817925643,1
7514,188,111322,0,154,15087.92593,25.61571284,0.011570234,2.265259893,1
7515,21,111322,0,20,38042.54545,7.518087008,0.000337713,19.98001998,1
7516,13,111322,0,11,36033.07143,4.531525381,0.000664621,0,1
7517,146,111322,0,86,7265.061224,9.593381422,0.011439314,0,1
7518,24,111322,0,23,30173.36,6.776084008,0.003151895,21.97802198,1
7519,58,111322,0,49,19156.89831,10.15295132,0.002803532,2.845934928,1
7520,4,111322,0,3,27229.6,1.222999739,4.76E-05,0,1
7521,114,111322,0,56,10941.28696,11.30267779,0.008999576,0,1
7522,72,111322,0,58,18677.09589,12.24749603,0.004560605,4.635942187,1
7523,11,111322,0,9,23444.08333,2.527141741,0.00041524,0,1
7524,30,111322,0,23,14606.16129,4.06736254,0.002294179,1.555382735,1
7525,11,505,0,4,79.5,1.885375494,0.011197277,5000,1
7526,180,505,0,5,21.85635359,7.818181818,0.004726176,0,1
7527,2,505,0,0,1.333333333,0.007905138,0,0,1
7528,43,1050,14,8,139.7954545,5.852521408,0.025993103,16.98301698,1
7529,21,1050,0,6,158.6818182,3.321598478,0.00440722,4.995004995,1
7530,150,861,0,21,165.3642384,28.9675174,0.001941221,0,1
7531,45,861,0,10,254.7608696,13.59512761,0.000154568,8.991008991,1
7532,71,4325,0,42,1801.708333,29.98682386,0.010000568,13.32889037,1
7533,142,4325,0,65,1678.601399,55.4877485,0.011833355,3.055385812,1
7534,98,4325,0,85,2840.656566,65.00809061,0.017948944,6.582784768,1
7535,255,4325,0,85,1286.929688,76.15672677,0.012849084,1.937439455,1
7536,745,4325,0,115,646.3364611,111.4579288,0.022848395,0,1
7537,110,4325,0,79,2454.036036,62.96763754,0.01478543,2.999863643,1
7538,98,4325,0,65,2370.414141,54.24664817,0.013412511,6.099390061,1
7539,134,4325,0,71,1957.725926,61.09408229,0.012261774,2.899855007,1
7540,107,4325,0,74,2283.87963,57.01779935,0.016612198,8.873890764,1
7541,35,1156,0,5,328.2777778,10.21434745,0.000721754,0,1
7542,38,1156,0,8,324.1794872,10.92739844,0.001274708,0,1
7543,37,589,0,5,45.23684211,2.913559322,0.005803268,7000,1
7544,1050,384,28,6,16.2302569,44.30649351,0.094889161,0,1
7545,798,384,22,13,21.42803504,44.47012987,0.547913559,0,1
7546,127,384,21,10,38.0078125,12.63636364,0.051139579,0,1
7547,203,102,8,8,10.26960784,20.33980583,0.041526066,12.98701299,1
7548,37,559,0,0,17.60526316,1.194642857,0.008031941,3000,1
7549,3,559,0,0,4.25,0.030357143,0,0,1
7550,77,20785,0,36,1868.205128,7.010487828,0.001166728,0,1
7551,10,20785,0,1,1415.363636,0.749013759,8.56E-06,0,1
7552,6,20785,0,1,2243.714286,0.755604734,9.45E-06,0,1
7553,13,20785,0,3,1962.285714,1.321658809,0.000146997,0,1
7554,23,20785,0,3,1440.958333,1.663764072,3.55E-05,0,1
7555,154,20785,0,59,1471.290323,10.97132685,0.002552728,0,1
7556,2,20785,0,0,146.3333333,0.021119985,0.000123259,0,1
7557,22,20785,0,14,2634.826087,2.915471952,0.000245994,0,1
7558,4,20785,0,0,2308.8,0.555373809,0,0,1
7559,2,20785,0,0,775.6666667,0.111950351,0,0,1
7560,349,20785,0,73,669.6171429,11.27518522,0.02148287,0,1
7561,13,20785,0,3,2016.785714,1.358366208,8.40E-05,0,1
7562,45,20785,0,15,1395.695652,3.088713557,0.001339453,0,1
7563,3,20785,0,0,111.5,0.02145675,0,0,1
7564,35,20785,0,16,1784.166667,3.090060618,0.000799079,0,1
7565,2,20785,0,0,3045.666667,0.439574714,0,0,1
7566,3,20785,0,0,3349.25,0.64452035,0,0,1
7567,167,20785,0,51,1212.64881,9.801068027,0.003471673,0,1
7568,2,20785,0,0,1134.666667,0.163764072,0,0,1
7569,153,20785,0,49,1341.818182,9.941306649,0.002592443,0,1
7570,54,20785,0,24,2080.4,5.504762821,0.000630247,0,1
7571,339,20785,0,90,1165.752941,19.06841143,0.005341372,0,1
7572,47,20785,0,15,1707.5,3.943038584,0.000522973,0,1
7573,42,20785,0,9,1257.581395,2.601558741,0.00035696,0,1
7574,13,20785,0,3,711,0.478880015,0.000225009,0,1
7575,3,20785,0,1,3564,0.685846243,9.45E-06,0,1
7576,11,20785,0,8,2381.333333,1.374771481,0.000137712,0.142836738,1
7577,4,20785,0,2,1862.6,0.448041951,0.000166851,0,1
7578,3,20785,0,0,4171,0.802655634,0,0,1
7579,192,20785,0,65,1560.533679,14.48970461,0.002933966,0,1
7580,195,20785,0,34,872.2653061,8.224959107,0.00240596,0,1
7581,22,20785,0,6,1140.26087,1.261714616,0.001427326,0,1
