,Source,Sink,Label
3270988,805360,828013,1
3272031,805360,872088,1
3272567,805360,895019,1
3273142,805360,920054,1
3273984,805360,953570,1
3274311,805360,967396,1
3275085,805360,998081,1
3275200,805360,1003101,1
3275692,805360,1021835,1
3276784,805360,1067747,1
3277004,805360,1076655,1
3278002,805360,1118751,1
3278579,805360,1141071,1
3278648,805360,1144013,1
3278985,805360,1157354,1
3279189,805360,1166089,1
3279957,805360,1196994,1
3280201,805360,1207401,1
3280296,805360,1211929,1
3280771,805360,1233070,1
3281065,805360,1245028,1
3281229,805360,1251877,1
3282869,805360,1319276,1
3283001,805360,1325446,1
3283345,805360,1339330,1
3283493,805360,1345270,1
3284569,805360,1391553,1
3284917,805360,1406314,1
3285130,805360,1415388,1
3285968,805360,1449634,1
3287060,805360,1495285,1
3287899,805360,1529770,1
3289009,805360,1574249,1
3289518,805360,1593927,1
3289536,805360,1594654,1
3289561,805360,1595419,1
3289840,805360,1606563,1
3289914,805360,1609659,1
3291242,805360,1661809,1
3291502,805360,1672960,1
3291748,805360,1681819,1
3291762,805360,1682353,1
3292592,805360,1717382,1
3293933,805360,1772864,1
3294276,805360,1785210,1
3294488,805360,1794579,1
3294531,805360,1796353,1
3294829,805360,1808113,1
3295099,805360,1817939,1
3295146,805360,1819394,1
3295384,805360,1830038,1
3297001,805360,1897023,1
3297605,805360,1922539,1
3297837,805360,1931957,1
3298217,805360,1948444,1
3298972,805360,1979391,1
3299130,805360,1985393,1
3299733,805360,2009331,1
3300596,805360,2042797,1
3300617,805360,2043481,1
3300751,805360,2048875,1
3302886,805360,2135274,1
3303129,805360,2146291,1
3303961,805360,2179401,1
3304838,805360,2215661,1
3305079,805360,2224685,1
3305114,805360,2225969,1
3305632,805360,2248340,1
3306191,805360,2271454,1
3306739,805360,2293613,1
3307148,805360,2310795,1
3307499,805360,2325382,1
3308329,805360,2357160,1
3309568,805360,2406617,1
3309602,805360,2407993,1
3309876,805360,2418877,1
3309903,805360,2420043,1
3310499,805360,2445403,1
3310697,805360,2453047,1
3311164,805360,2473282,1
3311173,805360,2473634,1
3312423,805360,2523039,1
3313140,805360,2552257,1
3313187,805360,2553961,1
3313624,805360,2571913,1
3313998,805360,2588007,1
3314095,805360,2592310,1
3314096,805360,2592325,1
3314392,805360,2604623,1
3314796,805360,2620752,1
3314920,805360,2625683,1
3315748,805360,2657678,1
3317216,805360,2718049,1
3317947,805360,2745988,1
3318273,805360,2758346,1
3319166,805360,2793360,1
3319303,805360,2798949,1
3319849,805360,2820889,1
3319930,805360,2823820,1
3320556,805360,2848914,1
3320932,805360,2864974,1
3321087,805360,2872382,1
3321673,805360,2897195,1
3322474,805360,2930321,1
3322502,805360,2931642,1
3323667,805360,2978754,1
3324460,805360,3008925,1
3324461,805360,3008953,1
3324833,805360,3023888,1
3325068,805360,3032046,1
3325980,805360,3068941,1
3326675,805360,3096655,1
3326756,805360,3100391,1
3326768,805360,3100848,1
3326960,805360,3109149,1
3327316,805360,3124072,1
3327656,805360,3137933,1
3327721,805360,3140103,1
3328150,805360,3156859,1
3328198,805360,3158455,1
3328352,805360,3165228,1
3328798,805360,3183263,1
3328826,805360,3184404,1
3330734,805360,3260700,1
3331249,805360,3282308,1
3331807,805360,3304302,1
3332903,805360,3349258,1
3334973,805360,3431776,1
3335333,805360,3445921,1
3335506,805360,3452387,1
3336480,805360,3490237,1
3336928,805360,3507255,1
3337372,805360,3524429,1
3337743,805360,3540567,1
3340159,805360,3639862,1
3340509,805360,3654300,1
3340718,805360,3662570,1
3340773,805360,3664329,1
3341455,805360,3691760,1
3341646,805360,3699362,1
3341687,805360,3701241,1
3342096,805360,3718501,1
3342312,805360,3726681,1
3342313,805360,3726697,1
3342636,805360,3740436,1
3343014,805360,3756534,1
3343262,805360,3766124,1
3343747,805360,3786745,1
3344547,805360,3820543,1
3345015,805360,3841881,1
3345226,805360,3850959,1
3345718,805360,3870830,1
3345771,805360,3872736,1
3345840,805360,3875849,1
3345863,805360,3876783,1
3347142,805360,3929602,1
3347179,805360,3930882,1
3347365,805360,3938481,1
3347463,805360,3942341,1
3349682,805360,4032640,1
3350713,805360,4071716,1
3351049,805360,4085152,1
3351677,805360,4111029,1
3351690,805360,4111646,1
3352012,805360,4125989,1
3353230,805360,4176518,1
3353949,805360,4204538,1
3354239,805360,4216710,1
3354660,805360,4233009,1
3354753,805360,4237085,1
3354767,805360,4237541,1
3354978,805360,4245900,1
3359287,805360,4425538,1
3359574,805360,4437095,1
3359654,805360,4440154,1
3360416,805360,4471547,1
3361711,805360,4522971,1
3361753,805360,4524687,1
3362119,805360,4540233,1
3362410,805360,4552572,1
3363396,805360,4593900,1
3363653,805360,4603346,1
3364244,805360,4629088,1
3364437,805360,4636680,1
3364494,805360,4639216,1
3365029,805360,4662190,1
3365129,805360,4665587,1
3365330,805360,4673844,1
3366815,805360,4733642,1
3367347,805360,4755273,1
3368273,805360,4792949,1
3368414,805360,4798777,1
3368647,805360,4808518,1
3369367,805360,4837723,1
3373859,808127,2578966,1
3374152,808127,2925715,1
3374215,808127,3014386,1
3374224,808127,3019212,1
3375532,808127,4510377,1
3375993,808735,272633,1
3376975,811041,1062967,1
3377930,813258,1522842,1
3379464,813554,60046,1
3379772,813554,153013,1
3380487,813554,348322,1
3382244,813554,854807,1
3382373,813554,893856,1
3382774,813554,1025159,1
3383017,813554,1093919,1
3383134,813554,1129660,1
3383215,813554,1147092,1
3383733,813554,1299687,1
3385397,813554,1788532,1
3385821,813554,1901898,1
3386748,813554,2154246,1
3387028,813554,2235232,1
3387738,813554,2430714,1
3389083,813554,2802394,1
3389120,813554,2812265,1
3389557,813554,2930842,1
3389583,813554,2940465,1
3390215,813554,3121955,1
3390537,813554,3209702,1
3390821,813554,3286706,1
3391842,813554,3572069,1
3391971,813554,3607915,1
3393066,813554,3910965,1
3393684,813554,4083494,1
3393695,813554,4085458,1
3394252,813554,4242774,1
3396041,813554,4742417,1
3396070,813554,4752004,1
3396162,813554,4775240,1
3397012,814049,786930,1
3397059,814049,866989,1
3397114,814049,980669,1
3397699,814049,2347045,1
3398166,814049,3361377,1
3398441,814049,4026913,1
3398470,814049,4102200,1
3399031,815277,3143439,1
3399631,815493,4277947,1
3400544,815517,973393,1
3400926,815517,1403043,1
3402414,815517,3044806,1
3402558,815517,3186070,1
3403091,815517,3806981,1
3403094,815517,3816420,1
3403322,815517,4071594,1
3403699,815517,4496752,1
3404096,816646,2469695,1
3404895,817090,164664,1
3404906,817090,181299,1
3404997,817090,281790,1
3406963,817090,2508880,1
3407024,817090,2575624,1
3407253,817090,2851829,1
3407674,817090,3340031,1
3409031,817110,48170,1
3409311,817110,686295,1
3409567,817110,1327140,1
3409614,817110,1473729,1
3410197,817110,2943673,1
3411258,817704,1897007,1
3411905,817948,1335355,1
3412093,817948,1786740,1
3412384,817948,2405789,1
3412646,817948,3090823,1
3413292,817948,4708541,1
3413639,818302,2960508,1
3413660,818302,3127574,1
3413761,818302,4108940,1
3415738,818864,1382209,1
3416052,819769,2909246,1
3416379,820381,46018,1
3417547,820381,2761048,1
3418497,820476,293410,1
3418704,820476,1462500,1
3418868,820476,2393339,1
3418985,820476,3076127,1
3420038,821089,427732,1
3421457,821089,1863381,1
3422101,821089,2494898,1
3422298,821089,2702192,1
3422360,821089,2759907,1
3423359,821089,3798246,1
3423678,821089,4128888,1
3424385,821089,4801391,1
3424692,821146,2809779,1
3425122,821330,4066093,1
3426812,823867,1757157,1
3427259,823867,3037644,1
3427599,823867,4077834,1
3428031,825327,1075558,1
3428169,825582,4535227,1
3428206,825861,3413134,1
3428213,825861,4457071,1
3429206,827690,2353724,1
3429603,828060,3153925,1
3429621,828060,3463570,1
3429845,828084,742293,1
3430504,828101,360344,1
3430992,828101,4634447,1
3431239,828134,1433208,1
3433858,829726,505553,1
3434161,829726,2064750,1
3434567,829726,4166226,1
3434903,830250,2532726,1
3435400,830708,1788852,1
3435417,830708,1968216,1
3438092,831272,4691882,1
3438767,831951,2615447,1
3440484,832987,1880000,1
3440618,833255,312496,1
3441189,833255,3750352,1
3441272,833255,4135599,1
3441348,833255,4629176,1
3441721,833347,248588,1
3442226,835513,966536,1
3442294,835513,1384318,1
3442392,835513,2068861,1
3443027,835556,1207574,1
3443302,835556,2425495,1
3443507,835556,3407446,1
3444809,836594,1036884,1
3446486,836970,3952497,1
3447283,837459,3253657,1
3447321,837459,3471688,1
3447452,837459,4256193,1
3449995,837553,185708,1
3450495,837553,222505,1
3450579,837553,229603,1
3451181,837553,277322,1
3451550,837553,310453,1
3451845,837553,333226,1
3452247,837553,363258,1
3452410,837553,376831,1
3452746,837553,404226,1
3452914,837553,416531,1
3453074,837553,430160,1
3453194,837553,438574,1
3453264,837553,443432,1
3453268,837553,443552,1
3453503,837553,463412,1
3454684,837553,564210,1
3454907,837553,582116,1
3455100,837553,596940,1
3455407,837553,620888,1
3455665,837553,643394,1
3457256,837553,768277,1
3457784,837553,808584,1
3458920,837553,898378,1
3460225,837553,998652,1
3460273,837553,1002496,1
3461042,837553,1062396,1
3461735,837553,1117595,1
3461872,837553,1127649,1
3462491,837553,1178958,1
3463597,837553,1271000,1
3463637,837553,1274150,1
3463762,837553,1283407,1
3463985,837553,1301409,1
3464333,837553,1331153,1
3465536,837553,1430094,1
3465598,837553,1434612,1
3465652,837553,1439144,1
3466354,837553,1496044,1
3466392,837553,1497932,1
3466575,837553,1513825,1
3466747,837553,1526353,1
3467103,837553,1555297,1
3467500,837553,1585574,1
3468360,837553,1647425,1
3468611,837553,1666521,1
3469127,837553,1709033,1
3471862,837553,1921237,1
3472631,837553,1980941,1
3473859,837553,2080590,1
3474168,837553,2104584,1
3474293,837553,2114256,1
3476275,837553,2272501,1
3476531,837553,2294178,1
3477623,837553,2380648,1
3477711,837553,2387240,1
3477820,837553,2396297,1
3478097,837553,2417423,1
3478221,837553,2427621,1
3478446,837553,2446031,1
3479442,837553,2523026,1
3480014,837553,2568656,1
3480708,837553,2627763,1
3481427,837553,2681811,1
3482250,837553,2745728,1
3483060,837553,2806107,1
3483364,837553,2828207,1
3483990,837553,2878520,1
3484409,837553,2910454,1
3485256,837553,2972924,1
3485300,837553,2977274,1
3487983,837553,3186917,1
3491139,837553,3435426,1
3491166,837553,3437533,1
3491343,837553,3453225,1
3492263,837553,3521637,1
3493616,837553,3633161,1
3493622,837553,3633539,1
3494591,837553,3704922,1
3494892,837553,3729883,1
3497031,837553,3901400,1
3497169,837553,3913396,1
3498053,837553,3983105,1
3498131,837553,3989188,1
3498381,837553,4008333,1
3498552,837553,4022932,1
3499434,837553,4091137,1
3499939,837553,4132531,1
3500009,837553,4138328,1
3500143,837553,4149960,1
3500450,837553,4173961,1
3500452,837553,4174165,1
3501234,837553,4232606,1
3502601,837553,4337556,1
3502697,837553,4344968,1
3502729,837553,4346763,1
3503153,837553,4379038,1
3503333,837553,4392047,1
3504018,837553,4444111,1
3504493,837553,4482284,1
3504979,837553,4517999,1
3505398,837553,4551341,1
3505548,837553,4565084,1
3505645,837553,4573678,1
3506375,837553,4630294,1
3506467,837553,4638016,1
3506871,837553,4670515,1
3506888,837553,4672110,1
3507297,837553,4706569,1
3507330,837553,4709231,1
3507464,837553,4718184,1
3507651,837553,4731746,1
3507818,837553,4745279,1
3508140,837553,4770900,1
3508177,837553,4774052,1
3509081,837553,4847142,1
3509117,837553,4850022,1
3509601,837572,639518,1
3510088,837572,1862180,1
3511922,837656,3950113,1
3514073,840546,4525883,1
3515247,840801,4552120,1
3516648,841308,1325245,1
3517029,841308,1770346,1
3517259,841308,2025248,1
3517370,841308,2168572,1
3517809,841308,2765457,1
3517894,841308,2854526,1
3518362,841308,3427903,1
3518905,841308,4085564,1
3519118,841308,4347572,1
3519641,841503,2675197,1
3519652,841503,2966635,1
3519662,841503,3325221,1
3520334,842398,281225,1
3521246,842398,2277195,1
3521248,842398,2284229,1
3523274,842476,282836,1
3524536,842476,787826,1
3524742,842476,871177,1
3525055,842476,994634,1
3525389,842476,1130581,1
3526442,842476,1548014,1
3527060,842476,1784942,1
3527293,842476,1879593,1
3527361,842476,1901785,1
3527411,842476,1921258,1
3527704,842476,2037195,1
3527757,842476,2056408,1
3528671,842476,2415570,1
3528706,842476,2431813,1
3529105,842476,2591052,1
3529212,842476,2625918,1
3529827,842476,2853847,1
3531119,842476,3366416,1
3532204,842476,3780381,1
3532280,842476,3810073,1
3532471,842476,3883986,1
3533094,842476,4111561,1
3533110,842476,4119505,1
3534142,842476,4528774,1
3534215,842476,4559767,1
3534305,842476,4588338,1
3534690,842476,4737264,1
3535118,842615,47212,1
3535149,842615,58103,1
3535560,842615,228239,1
3535766,842615,313337,1
3536878,842615,743778,1
3538862,842615,1526692,1
3538996,842615,1577809,1
3539027,842615,1588825,1
3539642,842615,1825190,1
3539804,842615,1891116,1
3539824,842615,1899892,1
3540251,842615,2076144,1
3540722,842615,2263502,1
3541356,842615,2518803,1
3541988,842615,2784235,1
3542156,842615,2843145,1
3542334,842615,2915136,1
3542976,842615,3157183,1
3544588,842615,3777026,1
3544653,842615,3805422,1
3545963,842615,4324588,1
3546124,842615,4380368,1
3546263,842615,4432887,1
3547852,842877,1379080,1
3548649,842877,3581951,1
3548887,842877,4302368,1
3549162,842930,505692,1
3549469,842957,2202038,1
3549845,843445,680424,1
3551396,844100,411772,1
3551528,844100,4175120,1
3551835,844850,1676690,1
3553388,846208,192681,1
3553537,846208,232583,1
3553939,846208,351036,1
3554385,846208,471410,1
3554462,846208,490901,1
3555474,846208,777613,1
3555540,846208,796775,1
3556072,846208,943606,1
3556876,846208,1153680,1
3557188,846208,1249235,1
3557838,846208,1435898,1
3557904,846208,1454821,1
3558105,846208,1508022,1
3558129,846208,1514328,1
3558183,846208,1529448,1
3558484,846208,1608316,1
3559464,846208,1871339,1
3560001,846208,2023229,1
3560163,846208,2073747,1
3561321,846208,2407488,1
3561620,846208,2491268,1
3562078,846208,2617951,1
3564006,846208,3153133,1
3564730,846208,3366379,1
3565136,846208,3488764,1
3565840,846208,3684652,1
3566123,846208,3763964,1
3566714,846208,3935524,1
3566732,846208,3940782,1
3567088,846208,4044136,1
3567164,846208,4069255,1
3568667,846208,4480308,1
3569063,846208,4597745,1
3569630,846208,4754936,1
3570418,847029,2071038,1
3570924,847110,4334139,1
3571092,847782,26609,1
3571330,847782,858746,1
3572807,848275,704363,1
3573087,848275,1675220,1
3573931,848275,4497042,1
3574310,848344,2362241,1
3575612,849756,1136395,1
3575919,849756,3943691,1
3577416,850193,2460906,1
3579018,851438,2179359,1
3579143,851438,2460439,1
3579554,851438,3386671,1
3581183,852898,4014632,1
3581204,852898,4103612,1
3581450,853222,1319243,1
3582819,854182,3439139,1
3583295,854586,2022478,1
3584232,855111,1950528,1
3585462,855414,3621983,1
3585520,855414,3866072,1
3585817,855821,38288,1
3585823,855821,43937,1
3588650,855821,2572082,1
3590217,855821,3965302,1
3590559,855821,4238001,1
3590582,855821,4258605,1
3591409,855867,1711124,1
3592989,856285,2012351,1
3593064,856285,2617572,1
3593436,856311,3515908,1
3593721,856564,2230522,1
3593733,856564,2368431,1
3594463,857201,2075015,1
3595096,858265,789352,1
3595226,858265,1164258,1
3595417,858265,1779659,1
3595724,858265,2777438,1
3596551,858343,915689,1
3596881,858343,2309618,1
3596980,858343,2809938,1
3597222,858343,3870376,1
3597678,858760,648262,1
3598232,858760,3602803,1
3598254,858760,3721827,1
3598384,858760,4479581,1
3599440,858791,1831198,1
3600281,858791,3362301,1
3603871,859694,1269022,1
3604106,859694,1550041,1
3604491,859694,1974829,1
3604768,859694,2279725,1
3604769,859694,2281962,1
3605280,859694,2869151,1
3605319,859694,2920093,1
3605776,859694,3436769,1
3606206,859694,3927924,1
3606310,859694,4063958,1
3606633,859694,4444226,1
3609430,860308,246710,1
3611543,860409,3934615,1
3613757,860473,424544,1
3614051,860473,506666,1
3614069,860473,510797,1
3614327,860473,573840,1
3615054,860473,750430,1
3615342,860473,821023,1
3615850,860473,935677,1
3616268,860473,1048608,1
3617982,860473,1466016,1
3618045,860473,1478720,1
3619139,860473,1719115,1
3619729,860473,1861317,1
3619819,860473,1880138,1
3620321,860473,2003361,1
3622309,860473,2486153,1
3622522,860473,2529606,1
3622547,860473,2535331,1
3623269,860473,2720680,1
3623280,860473,2723674,1
3623882,860473,2863220,1
3624254,860473,2950483,1
3624622,860473,3033677,1
3625552,860473,3250322,1
3626060,860473,3375247,1
3627429,860473,3699704,1
3628923,860473,4047805,1
3629396,860473,4158743,1
3629412,860473,4162536,1
3629463,860473,4174091,1
3629906,860473,4269895,1
3630162,860473,4326133,1
3630482,860473,4391259,1
3631239,860473,4565782,1
3631314,860473,4585330,1
3631639,860473,4664043,1
3631678,860473,4673478,1
3632274,860473,4815565,1
3632612,860494,4726859,1
3632954,860993,4367808,1
3632965,860993,4549667,1
3633058,861048,3034002,1
3633347,861712,877718,1
3633485,861712,3101794,1
3633789,862958,45101,1
3634038,862958,336157,1
3634567,862958,913696,1
3634670,862958,1032573,1
3635064,862958,1522511,1
3635997,862958,2596839,1
3636747,862958,3443870,1
3639895,863643,2138219,1
3639923,863643,2177689,1
3640162,863643,2848522,1
3640898,863643,4798192,1
3641099,863719,3792786,1
3641350,864581,3916,1
3641934,865049,2659074,1
3642952,865933,2884705,1
3642990,865938,93580,1
3643228,865938,1375174,1
3644224,866252,2107652,1
3645536,866357,239487,1
3645618,866357,258055,1
3646021,866357,353883,1
3646575,866357,500997,1
3648796,866357,1087840,1
3650089,866357,1431751,1
3650341,866357,1497202,1
3651096,866357,1688957,1
3651753,866357,1854055,1
3651832,866357,1873315,1
3652039,866357,1923432,1
3652301,866357,1995170,1
3652441,866357,2030170,1
3652519,866357,2046092,1
3652957,866357,2158574,1
3653517,866357,2319186,1
3653545,866357,2327500,1
3653554,866357,2329649,1
3653630,866357,2353272,1
3655978,866357,2978177,1
3656111,866357,3014115,1
3656802,866357,3194796,1
3657359,866357,3343824,1
3657373,866357,3347298,1
3657513,866357,3388434,1
3659123,866357,3814053,1
3660284,866357,4125468,1
3660765,866357,4250475,1
3661045,866357,4327782,1
3661255,866357,4379288,1
3661369,866357,4415296,1
3661955,866357,4566270,1
3662149,866357,4612437,1
3662243,866357,4639762,1
3662886,866357,4812794,1
3663621,866888,1255651,1
3663622,866888,1257082,1
3664166,866888,2503397,1
3664435,866888,3123939,1
